group,species,log2FC_C18,log2FC_rescue,p_C18,p_C18vsRescue,mean_Ctr,mean_C18,mean_rescue
Resistant,Cer(d13:2_22:1),1.1799821187196178,0.6240415773336712,0.020512820512820513,0.33566433566433573,0.5396732622613387,1.2227603946118215,0.8317377585563426
Resistant,Cer(d17:0_35:1),-0.16859160087540656,-0.4846889938194842,0.6943278943278944,0.9550893550893552,0.1429717752180044,0.1272034247702943,0.10217465290841958
Resistant,Cer(d17:1_16:0),0.04742665561627777,0.06741513291671218,0.9550893550893552,0.9550893550893552,0.44232688301015954,0.45710946365017296,0.46348678607154387
Resistant,Cer(d17:1_22:0),0.4217694785350348,0.4091958425870565,0.39689199689199695,0.9550893550893552,0.1308163967888625,0.1752380002760078,0.1737173618405258
Resistant,Cer(d17:1_24:1),-0.31602444169588756,-0.0739261183593253,0.5358197358197359,0.778865578865579,0.5057410842587363,0.4062516975258147,0.4804787788300397
Resistant,Cer(d17:1_29:1),0.24960394244832879,-0.2232679001681862,0.39689199689199695,0.6943278943278944,1.3378837297929558,1.5905843224758245,1.1460616570450817
Resistant,Cer(d17:1_39:6),3.4235188768262077,0.2695248084883283,0.08748033392519716,0.11491974683155325,0.006500314624160529,0.06975523890643026,0.007835754387148243
Resistant,Cer(d17:2_30:6),-1.3890864175032107,-1.0421188683579747,0.005905205905205905,0.9550893550893552,14.931780607485905,5.701050327730129,7.2510772339313565
Resistant,Cer(d18:0_16:0),0.14005199130334717,0.39002834623101235,0.6125874125874127,0.778865578865579,1.368548454592517,1.508064991483553,1.7933724142041358
Resistant,Cer(d18:0_18:0),1.5629070959219158,1.7889105536886716,0.09386169386169387,0.9550893550893552,0.1535372561403772,0.4536256072543213,0.5305563555375821
Resistant,Cer(d18:0_22:0),1.2829749660365488,1.118533694474009,0.0721056721056721,0.46340326340326343,0.3404279917881946,0.8283997569540194,0.7391594680471764
Resistant,Cer(d18:0_23:0),0.08709178950425472,-0.3524194596922921,0.5358197358197359,0.33566433566433573,0.14943750357949487,0.15873657853373535,0.11704961007939252
Resistant,Cer(d18:0_24:0),0.6022572645243394,0.8697643993365606,0.151981351981352,0.778865578865579,0.7362700360888687,1.1177246514872128,1.3454345217937396
Resistant,Cer(d18:0_26:0),0.25850294875933344,0.3282651655678091,0.1892773892773893,0.6125874125874127,0.4599651103015549,0.5502273663583066,0.5774877071585908
Resistant,Cer(d18:1_12:0),1.5938817772463363,0.09632815251438494,0.6757058487030954,1.0,0.006935756255184686,0.020938324098436947,0.007414733221065843
Resistant,Cer(d18:1_14:0),0.5039330271652498,0.31546779457985774,0.39689199689199695,0.9550893550893552,0.3853309876071445,0.5464283517042228,0.47951194007481696
Resistant,Cer(d18:1_16:0),-0.22042574904276022,0.15486556298704449,0.8665112665112666,0.280963480963481,6.155509769993279,5.283348408590025,6.8530391347415085
Resistant,Cer(d18:1_17:2),0.22250317571885272,-0.026760875986736023,0.6943278943278944,0.6125874125874127,11.282145241314755,13.163513460410666,11.07479916362056
Resistant,Cer(d18:1_18:0),1.129129810271049,1.4364486872481668,0.0721056721056721,0.9550893550893552,0.8365137152421435,1.829680626647902,2.2640579326355375
Resistant,Cer(d18:1_22:0),0.5324451516687724,0.6326637445613149,0.028904428904428903,0.6125874125874127,1.7421629765026463,2.519827543348527,2.7010935937758638
Resistant,Cer(d18:1_22:2),3.570679559969326,3.9852556906213326,0.33566433566433573,0.8665112665112666,0.06754317037390137,0.8025442417706863,1.069717175673299
Resistant,Cer(d18:1_22:3),2.375225245590528,1.9167423832951822,0.09386169386169387,0.778865578865579,0.265463409264057,1.3772729998689879,1.0023117501089762
Resistant,Cer(d18:1_23:0),-0.03063109105317931,-0.11112745349656754,0.9550893550893552,0.778865578865579,0.6942338616698515,0.6796493442197236,0.6427662217067663
Resistant,Cer(d18:1_24:0),-0.07263977410542637,0.06224025095023229,0.778865578865579,0.6943278943278944,7.881216561265903,7.494221198863233,8.228666214652927
Resistant,Cer(d18:1_24:1),-0.11299891732669898,-0.08664616256678002,0.778865578865579,0.8665112665112666,6.831482871487345,6.3168260114637,6.433271585955504
Resistant,Cer(d18:1_24:3),0.5405253691043234,0.6198329232636746,0.0721056721056721,0.778865578865579,1.2202172432013119,1.7748089845377208,1.8751049674430074
Resistant,Cer(d18:1_26:1),-0.18622387821741385,-0.3580958518557503,0.33566433566433573,0.6943278943278944,6.569007952140004,5.773521736931323,5.1250980240886035
Resistant,Cer(d18:2_16:0),0.6203350026583295,0.35899407394415833,0.09386169386169387,0.5358197358197359,0.45891712053400113,0.7054626636742932,0.5885758695953897
Resistant,Cer(d18:2_22:0),0.3343952806962254,0.38563412378095535,0.280963480963481,0.6943278943278944,0.807988455804743,1.0187515368347193,1.0555838096945211
Resistant,Cer(d18:2_24:1),-0.21705203422831224,0.06432337254722698,0.6125874125874127,0.8665112665112666,2.7545488534168903,2.3697977385677538,2.8801410072089673
Resistant,Cer(d19:0_31:4),0.19833867543268277,-0.539884595208536,0.8110701293339075,0.5500973172303969,0.021155215818184657,0.02427314150363695,0.014550793773643714
Resistant,Cer(d19:1_24:1),-0.5324342774506476,-0.592959707503057,0.1205905205905206,1.0,0.667288791992333,0.4613545962282204,0.44239971786719756
Resistant,Cer(d19:1_26:1),-0.5623231993805947,-0.4814445104981643,0.0721056721056721,0.8665112665112666,0.49563318794691086,0.33564780499435753,0.35500199472028904
Resistant,Cer(d20:0_18:0),3.5554087153802603,3.603663044094735,0.1892773892773893,0.9550893550893552,0.12516530400500367,1.4715390904340544,1.5215905886382721
Resistant,Cer(d20:0_23:0),0.47950252466869825,-0.38654453605245365,0.1892773892773893,0.09386169386169387,0.11464407064445895,0.15984435819990817,0.08769784752966901
Resistant,Cer(d20:1_18:0),2.1334578961684025,1.8303286032509765,0.04009324009324009,0.8665112665112666,0.4030703818789848,1.7685467314673609,1.4333936387988626
Resistant,Cer(d20:1_22:2),0.6958553725937003,0.7184355173724892,0.280963480963481,0.46340326340326343,0.3687531355817833,0.59732337785193,0.6067458639614716
Resistant,Cer(d20:1_23:0),-0.20292456426199285,-0.3891098688262162,0.46340326340326343,0.33566433566433573,0.7324991574683895,0.6363860620030056,0.5593365557572341
Resistant,Cer(d20:1_23:3),-0.3200166183011052,-0.3018974291243641,0.1205905205905206,0.9550893550893552,0.5706557886091492,0.4571296981106379,0.4629071278317837
Resistant,Cer(d20:1_24:0),0.3805230772855595,-0.0946725364438401,0.1892773892773893,0.280963480963481,1.459184764190805,1.8995871177657133,1.3665042696330514
Resistant,Cer(d20:1_24:2),0.491717713947293,0.6399812923877501,0.280963480963481,0.5358197358197359,0.6751904299156232,0.9493978526293505,1.0521558498194288
Resistant,Cer(d20:1_24:3),-0.33510336359542925,-0.08659349087646065,0.23185703185703188,0.33566433566433573,6.379378114391571,5.057107227822417,6.007739619871264
Resistant,Cer(d23:2),-2.8592212133927486,-2.649488691012006,0.0037296037296037296,1.0,0.01268325665437693,0.001747049278695475,0.002020573108405743
Resistant,Cer(d23:3),-5.050525569688774,-3.201095789034197,0.15825633543736328,0.9220850727491523,0.0030436917294824717,9.08720986558375e-05,0.00033006820643370003
Resistant,Cer(m10:0_13:1),-0.8515655542349275,-0.7600846224582407,0.6125874125874127,0.9550893550893552,0.34228089324886685,0.18968581761708045,0.20210334709001257
Resistant,Cer(m13:0_7:0),1.370454250367418,1.2065268324896292,0.028904428904428903,0.9550893550893552,0.11090270394925845,0.2867427020410162,0.25594409914358746
Resistant,Cer(m13:1_10:1),-2.5523351780756354,-2.34314654285953,0.24673763680788086,0.7282210233302229,0.015483409566288102,0.002638764611240637,0.0030506678080544
Resistant,Cer(m18:0_24:0),-0.029795359083897462,-0.0054866312143461715,1.0,0.9550893550893552,0.22163160618321417,0.2171012660664682,0.2207903285826144
Resistant,Cer(m18:1_22:0),0.2765266252504226,0.16853075992627572,0.23185703185703188,0.46340326340326343,0.17334720816725563,0.2099713774717351,0.19482735821301178
Resistant,Cer(m18:1_24:0),-0.3154030732208736,-0.4347847832819319,0.33566433566433573,0.8665112665112666,0.5157729701749544,0.41448859688440054,0.381570701959642
Resistant,Cer(m18:1_24:1),-0.10842665667573348,-0.14940642440387658,0.5358197358197359,0.9550893550893552,1.1184077420209932,1.0374339554724963,1.0083801943669675
Resistant,Cer(m18:2_22:0),0.6008761383967189,0.7626830327758518,0.020512820512820513,0.6125874125874127,0.21044015277320693,0.3191619080464935,0.3570425091044638
Resistant,Cer(m18:2_24:0),-0.07250456940481337,0.010638786274929913,0.6125874125874127,0.8665112665112666,1.491514436813342,1.4184087318724852,1.5025538904243052
Resistant,Cer(m18:2_24:1),0.030030280094540656,0.017315444813820528,0.9550893550893552,0.8665112665112666,0.7960674299370715,0.812811579446755,0.8056795316039445
Resistant,Cer(m20:1_24:2),6.384253230600446,6.664545222218386,0.2671089012521132,1.0,0.0030102491438999857,0.2515339930955148,0.3054733215220534
Resistant,Cer(m20:2_18:0),2.2580127513692902,1.888141406304174,0.0721056721056721,0.8665112665112666,0.046107713758716785,0.2205518002302284,0.17067411601500176
Resistant,Cer(m20:2_24:0),0.21292645549488057,-0.11679430419655155,0.09386169386169387,0.6943278943278944,0.1293815801352526,0.14995818019279727,0.11932009183249472
