treatment,species,p,log2FC,q,-log10p
C18:0+C18:1,Cer(d20:1_23:3),0.34926496082102493,0.18421120535634034,0.632003262438045,0.4568449816166929
C18:0+C18:1,Cer(d20:1_24:0),0.1661697062154728,-0.3511776227829511,0.48227998030369573,0.7794481476950808
C18:0+C18:1,Cer(d20:1_24:2),0.04717079259413356,-0.5091390563140321,0.46939373026329545,1.326326825475829
C18:0+C18:1,Cer(d20:1_24:3),0.8041571319603358,-0.11197701388364206,0.8730848861283645,0.09465908194917694
C18:0+C18:1,Cer(d23:2),0.39112366480524563,-3.0403757421335285,0.6755772392090607,0.40768590630090973
C18:0+C18:1,Cer(d23:3),0.12777523793679973,-3.982356716809279,0.46939373026329545,0.8935533013101363
C18:0+C18:1,Cer(m10:0_13:1),0.5342324850334005,-1.986488886169832,0.7592757873262784,0.272269707319449
C18:0+C18:1,Cer(m13:0_7:0),0.6194091949240692,-0.23751715329416334,0.7592757873262784,0.20802235190371735
C18:0+C18:1,Cer(m13:1_10:1),0.8227585157295808,-3.0489826010441115,0.8806992562739174,0.08472761391519808
C18:0+C18:1,Cer(m18:0_24:0),0.709751982063195,-0.3094045170946808,0.8050918005492959,0.1488933859224493
C18:0+C18:1,Cer(m18:1_22:0),0.34926496082102493,-0.9907446536626172,0.632003262438045,0.4568449816166929
C18:0+C18:1,Cer(m18:1_24:0),0.05531863254975383,-1.4863113253642493,0.46939373026329545,1.2571285631976832
C18:0+C18:1,Cer(m18:1_24:1),0.2094110440792363,-0.36537673595808806,0.48227998030369573,0.6790004176924328
C18:0+C18:1,Cer(m18:2_22:0),0.12970089915170008,-0.43136322455506587,0.46939373026329545,0.8870570128234193
C18:0+C18:1,Cer(m18:2_24:0),0.11385595081247257,-0.3797390777609281,0.46939373026329545,0.9436442651726221
C18:0+C18:1,Cer(m18:2_24:1),0.11385595081247257,0.6964367295501448,0.46939373026329545,0.9436442651726221
C18:0+C18:1,Cer(m20:1_24:2),0.7089341172894319,3.3841623834392833,0.8050918005492959,0.14939412276289554
C18:0+C18:1,Cer(m20:2_18:0),0.5761158495712273,-0.0667356987334554,0.7592757873262784,0.2394901766219939
C18:0+C18:1,Cer(m20:2_24:0),0.5761158495712273,-0.011744122298060426,0.7592757873262784,0.2394901766219939
C18:0+C18:1,Cer(m38:1),1.0,-0.26155645712660097,1.0,-4.342945178152237e-11
C18:0+C18:1,Cer(t13:2_22:0),0.756524050574394,0.08428603627388219,0.8332728672993325,0.12117726075494678
C18:0+C18:1,Cer(t15:0_26:1),0.1869206943577653,-1.445526290048726,0.48227998030369573,0.7283426141306307
C18:0+C18:1,Cer(t16:1),0.38935440848499847,-10.392965236098592,0.6755772392090607,0.4096549035071978
C18:0+C18:1,Cer(t17:0_23:0),1.0,0.7605613872033554,1.0,-4.342945178152237e-11
C18:0+C18:1,Cer(t17:0_26:1),0.09949032660703143,-1.4138858422103018,0.46939373026329545,1.002219142992794
C18:0+C18:1,Cer(t17:2_6:0),0.4551233155352149,-2.560986704206361,0.6917874396135266,0.34187091533443004
C18:0+C18:1,Cer(t18:0_24:0),0.34926496082102493,0.1642436913866301,0.632003262438045,0.4568449816166929
C18:0+C18:1,Cer(t18:1_14:0),0.6107318469017726,0.13773969911387557,0.7592757873262784,0.21414943285084112
