species,sample,cellline,sensitivity,group,treatment,pct
PS(16:0_20:4),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.5617935688723924
PS(18:1_18:2),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.18585939996997197
PS(16:0_22:6),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.06059540606735913
PS(18:0_20:3),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,3.1662449377787594
PS(20:0_18:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,2.4971006156741664
PS(22:0_18:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.3820788176675536
PS(18:0_22:4),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,1.2543004416519552
PS(18:0_17:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,1.4170797718477992
PS(20:3_22:6),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.35080479471615295
PS(20:3_22:5),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.14745795527243163
PS(18:1_20:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.7337711747734856
PS(18:1_22:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.7417422596061732
PS(18:1_24:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.14265682429042675
PS(18:1_22:6),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.06186099029714876
PS(20:3_20:4),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.8895445300010798
PS(16:0_16:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.011260225635762277
PS(16:0_18:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.35681297575979365
PS(26:0_18:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.0024797429696995143
PS(16:0_18:3),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.001289367810424823
PS(16:0_20:5),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.009115648253315362
PS(O-15:0_18:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.008353252914174613
PS(O-18:1_21:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.678571145398267
PS(18:0_21:3),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,13.290960107748568
PS(18:0_21:4),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,2.369893495034185
PS(O-14:0_4:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.03729185158634647
PS(O-18:0_18:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.06694364909277495
PS(18:3_22:5),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.2509090767014867
PS(17:0_18:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,7.480815063402957
PS(18:0_23:6),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.11274798847494978
PS(16:0_18:4),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.006266756734138765
PS(O-18:0_21:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.38738620926047285
PS(15:0_22:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.40268576788917776
PS(28:0_9:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.20857810030317192
PS(18:0_19:2),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.9660690830577492
PS(23:3_20:4),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.1184459790093934
PS(17:0_22:6),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.01190421347608634
PS(18:3_22:6),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.010921431234890238
PS(23:0_18:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,1.54236306330743
PS(O-17:1_10:0),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.04425418426403052
PS(18:1_23:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,3.9384377510100017
PS(18:1_26:1),Area[s33-1],CaCo2,Res,Resistant,C18:0+C18:1,0.009750949394572406
PS(16:0_16:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.04671975241685683
PS(16:1_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.09677531904016722
PS(16:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.454481055027666
PS(18:1_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,4.066755873975929
PS(18:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,44.99648645309967
PS(18:1_18:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.448220975435787
PS(18:0_20:5),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.152714469506249
PS(18:0_20:4),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.0357706477384498
PS(18:0_22:6),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.1989642500687447
PS(18:0_22:5),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,2.4053269960464045
PS(24:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.2159537631339736
PS(17:0_16:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.028407842438201217
PS(O-18:0_17:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.3935753331257187
PS(17:1_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.05440537067072245
PS(16:0_20:4),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.6735380477606704
PS(18:1_18:2),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.24635348985687613
PS(16:0_22:6),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.04368416159802529
PS(18:0_20:3),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,2.479731597629112
PS(20:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.4800721023563999
PS(22:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.6309140059021339
PS(18:0_22:4),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.9151830696696476
PS(18:0_17:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.7696102806356255
PS(20:3_22:6),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.25444697673411876
PS(20:3_22:5),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.19211636405380525
PS(18:1_20:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.4106093141860354
PS(18:1_22:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.43682417454729927
PS(18:1_24:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.13655653535607667
PS(18:1_22:6),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.33503310762341415
PS(20:3_20:4),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.61046108982729
PS(16:0_16:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.021573097375783674
PS(16:0_18:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.9088420120153471
PS(26:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.0
PS(16:0_18:3),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.15438381308656793
PS(16:0_20:5),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.03556052469029891
PS(O-15:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.017820126763618944
PS(O-18:1_21:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.5788173155913133
PS(18:0_21:3),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,2.165752739867881
PS(18:0_21:4),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.48139191060808895
PS(O-14:0_4:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.08682315552990745
PS(O-18:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.12507369067271304
PS(18:3_22:5),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.2636121463965773
PS(17:0_18:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,19.687615129840243
PS(18:0_23:6),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.032699554715412915
PS(16:0_18:4),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.012589912326479963
PS(O-18:0_21:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.5106424536648582
PS(15:0_22:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.5766020176369047
PS(28:0_9:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.2928249793588476
PS(18:0_19:2),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.7759496730951314
PS(23:3_20:4),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.03441093736532376
PS(17:0_22:6),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.001004968654392623
PS(18:3_22:6),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.0
PS(23:0_18:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,1.477737671898986
PS(O-17:1_10:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.03323739154141445
PS(18:1_23:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,2.471639670178677
PS(18:1_26:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.04370268766417863
PS(16:0_16:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.07908823073756462
PS(16:1_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.22449171811572116
PS(16:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,2.780640639194442
PS(18:1_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.7825262216445001
PS(18:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,46.971790685477835
PS(18:1_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5609294655101074
PS(18:0_20:5),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5688304095639382
PS(18:0_20:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.990405158353355
PS(18:0_22:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,2.1779407770566506
PS(18:0_22:5),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.2490968205895792
PS(24:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.5717763173440455
PS(17:0_16:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.04064478748951915
PS(O-18:0_17:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.2886414746286246
PS(17:1_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.06099886720897454
PS(16:0_20:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.312253777169333
PS(18:1_18:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.2038398640681754
PS(16:0_22:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.043207515754811236
PS(18:0_20:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,2.5982272974249625
PS(20:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,2.4296482333738902
PS(22:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.6686531496836132
PS(18:0_22:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.7180105781110726
PS(18:0_17:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5695337002717606
PS(20:3_22:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.3273043452022871
PS(20:3_22:5),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.027280670798073052
PS(18:1_20:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.6857859046643635
PS(18:1_22:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.0815576223160963
PS(18:1_24:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.9258740402455267
PS(18:1_22:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.14478771553171982
PS(20:3_20:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5579085826839416
PS(16:0_16:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.02600928388630675
PS(16:0_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.22814929538100145
PS(26:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.07449050146481524
PS(16:0_18:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0
PS(16:0_20:5),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.018249027177602038
PS(O-15:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.060742282382385576
PS(O-18:1_21:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.6344767973292047
PS(18:0_21:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,3.816275117329474
PS(18:0_21:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.8418495781090376
PS(O-14:0_4:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.06956844807157948
PS(O-18:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.07366172434684494
PS(18:3_22:5),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.06273523273826298
PS(17:0_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,9.958382062945248
PS(18:0_23:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.11464586632472787
PS(16:0_18:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.013034570612861429
PS(O-18:0_21:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.3165419210267515
PS(15:0_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.6622440839964329
PS(28:0_9:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.33577283467868246
PS(18:0_19:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.7619168140406487
PS(23:3_20:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.12836092761082601
PS(17:0_22:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.013463895059654897
PS(18:3_22:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.014040272033654448
PS(23:0_18:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,4.417777887457315
PS(O-17:1_10:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0235724345358646
PS(18:1_23:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,3.595075378496461
PS(18:1_26:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.09728919274985871
PS(16:0_16:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.10884440867363118
PS(16:1_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.25012308478776213
PS(16:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,2.991815169393098
PS(18:1_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,5.8398929557212815
PS(18:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,44.67896900684347
PS(18:1_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5715400677175708
PS(18:0_20:5),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5014528104508649
PS(18:0_20:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.840046751867399
PS(18:0_22:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.8126655617004956
PS(18:0_22:5),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.1115335178918928
PS(24:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.7847642804603991
PS(17:0_16:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.053497919613058276
PS(O-18:0_17:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.32404504882853624
PS(17:1_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.07471921530695534
PS(16:0_20:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.26779549535118186
PS(18:1_18:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.2830256351172259
PS(16:0_22:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.06101918216861353
PS(18:0_20:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.9331250083517364
PS(20:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,2.067799633380186
PS(22:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.799677502247234
PS(18:0_22:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.4442056320235346
PS(18:0_17:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.17554351123947
PS(20:3_22:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.2274060135067478
PS(20:3_22:5),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.03979567631566351
PS(18:1_20:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.6861128156188546
PS(18:1_22:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.3154054061552707
PS(18:1_24:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.227347764176872
PS(18:1_22:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.1959383963399554
PS(20:3_20:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.3052346694176758
PS(16:0_16:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.020605303907420033
PS(16:0_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.1784161216325531
PS(26:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.1331101401786335
PS(16:0_18:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0022062458501267597
PS(16:0_20:5),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.023142248662930544
PS(O-15:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.1032065732266362
PS(O-18:1_21:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.9060825721647956
PS(18:0_21:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,2.02476748455715
PS(18:0_21:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5075371416743799
PS(O-14:0_4:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.08768741974555155
PS(O-18:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.11256302614706251
PS(18:3_22:5),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.03694525921766414
PS(17:0_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,11.351823757215532
PS(18:0_23:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.07979888759815514
PS(16:0_18:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.015384700226422826
PS(O-18:0_21:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.573713791317656
PS(15:0_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.6599656081567299
PS(28:0_9:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.3375256870404774
PS(18:0_19:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.7873631412463994
PS(23:3_20:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0699891155643708
PS(17:0_22:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.01417264293122007
PS(18:3_22:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.014499099159243788
PS(23:0_18:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,4.469306834398843
PS(O-17:1_10:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.028554135248198737
PS(18:1_23:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,2.3892449551110255
PS(18:1_26:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0990459671541746
PS(16:0_16:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.16181850458432853
PS(16:1_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.373692931862623
PS(16:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,2.2256088482560044
PS(18:1_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,3.306791652794284
PS(18:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,40.46013912875676
PS(18:1_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.40823818552737123
PS(18:0_20:5),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.8569687765084171
PS(18:0_20:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.5748020307739121
PS(18:0_22:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,3.3065918807520434
PS(18:0_22:5),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,3.2889216777924437
PS(24:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.9727577434079485
PS(17:0_16:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.1353793920726951
PS(O-18:0_17:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3383391532141722
PS(17:1_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3597094018327869
PS(16:0_20:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.30905805381285606
PS(18:1_18:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.4717498624143558
PS(16:0_22:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.10403675920074172
PS(18:0_20:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,3.1280424369586632
PS(20:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,2.1907164070287495
PS(22:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.9590165043149579
PS(18:0_22:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.0784510374739396
PS(18:0_17:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,2.2062876709768298
PS(20:3_22:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3320932225589793
PS(20:3_22:5),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.15695949803989837
PS(18:1_20:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.17221304680942504
PS(18:1_22:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.45987997833107563
PS(18:1_24:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.4620989089113593
PS(18:1_22:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.18569639528442408
PS(20:3_20:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.36709868044101357
PS(16:0_16:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.11434058473807263
PS(16:0_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.0568844482873323
PS(26:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.09456099142874527
PS(16:0_18:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.016929464905660347
PS(16:0_20:5),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.029230715541530394
PS(O-15:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.05461338480965202
PS(O-18:1_21:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.18072520006405352
PS(18:0_21:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,3.753747444855661
PS(18:0_21:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.171621437922144
PS(O-14:0_4:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.04487776348001036
PS(O-18:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.11042157698571713
PS(18:3_22:5),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.06630203185901112
PS(17:0_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,15.1049256746567
PS(18:0_23:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.22239914218939752
PS(16:0_18:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.012235790996649488
PS(O-18:0_21:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.7047805795566204
PS(15:0_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.579112098283167
PS(28:0_9:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.28953288866320565
PS(18:0_19:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.457567093601432
PS(23:3_20:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.14196999697782736
PS(17:0_22:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.04081452404732529
PS(18:3_22:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0176528858588689
PS(23:0_18:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.8829638045662744
PS(O-17:1_10:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.026146413847890876
PS(18:1_23:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,2.396088592313043
PS(18:1_26:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.07639769887094185
PS(16:0_16:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.3755555924384921
PS(16:1_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.46964827301875356
PS(16:0_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,5.097559447154742
PS(18:1_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,2.6342087002412606
PS(18:0_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,35.35704697703477
PS(18:1_18:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.45852597029270753
PS(18:0_20:5),Area[s46-1],H460,C18,Sensitive,Ctr,0.6075129967329409
PS(18:0_20:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.893870105736407
PS(18:0_22:6),Area[s46-1],H460,C18,Sensitive,Ctr,2.5712549915023772
PS(18:0_22:5),Area[s46-1],H460,C18,Sensitive,Ctr,1.3485954331657894
PS(24:0_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.35925743120890014
PS(17:0_16:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.14021775910487694
PS(O-18:0_17:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.36917832918817745
PS(17:1_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.20881029697691714
PS(16:0_20:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.4692379799332347
PS(18:1_18:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.3846235116925227
PS(16:0_22:6),Area[s46-1],H460,C18,Sensitive,Ctr,0.14580419463151148
PS(18:0_20:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.7142185416957544
