treatment,species,p,log2FC,q,-log10p
Ctr,PS(18:1_24:1),0.5355521155830754,0.4792620845201843,0.9818218954248367,0.27119826068219915
Ctr,PS(18:1_26:1),0.27492260061919505,-0.33351731558624337,0.945046439628483,0.5607895563945322
Ctr,PS(18:3_22:5),1.0,-0.06400361058943178,1.0,-4.342945178152237e-11
Ctr,PS(18:3_22:6),0.5355521155830754,-0.20079145292343104,0.9818218954248367,0.27119826068219915
Ctr,PS(20:0_18:1),0.6426470588235295,0.2472642168131783,0.9818218954248367,0.19202747566823541
Ctr,PS(20:3_20:4),0.18268833849329205,0.6493649532447382,0.8373215514275886,0.7382891737543027
Ctr,PS(20:3_22:5),0.816795665634675,0.29247996472302573,1.0,0.08788657546633227
Ctr,PS(20:3_22:6),0.938467492260062,-0.33104885574241044,1.0,0.02758076633848699
Ctr,PS(22:0_18:1),0.437796697626419,-0.4849497264400328,0.9818218954248367,0.3587275186123147
Ctr,PS(23:0_18:1),0.08111455108359134,0.6207548484037386,0.6304566563467492,1.0909012304759487
Ctr,PS(23:3_20:4),0.045562435500515995,0.6291665081390568,0.6304566563467492,1.3413930681839925
Ctr,PS(24:0_18:1),0.816795665634675,-0.24393860394198413,1.0,0.08788657546633227
Ctr,PS(26:0_18:1),0.4755647241030404,-0.3452747609559196,0.9818218954248367,0.322790367367363
Ctr,PS(28:0_9:0),0.877296181630547,0.05416122399108339,1.0,0.05685376082377204
Ctr,PS(O-14:0_4:0),0.6426470588235295,-0.06760251446048306,0.9818218954248367,0.19202747566823541
Ctr,PS(O-15:0_18:1),0.27492260061919505,-0.5820138313587376,0.945046439628483,0.5607895563945322
Ctr,PS(O-17:1_10:0),0.6991744066047472,0.11572996457063663,1.0,0.15541447744220666
Ctr,PS(O-18:0_17:1),0.877296181630547,-0.09994237899238415,1.0,0.05685376082377204
Ctr,PS(O-18:0_18:1),0.4854231166150671,-0.39109288414231164,0.9818218954248367,0.31387954563337733
Ctr,PS(O-18:0_21:0),0.31137770897832817,-0.7953513275605236,0.9818218954248367,0.5067124809483288
Ctr,PS(O-18:1_21:0),0.5355521155830754,-0.3765712611083343,0.9818218954248367,0.27119826068219915
C18:0,PS(15:0_22:0),0.6964341294776076,-0.08812255303273123,0.9745000780917605,0.1571199539188263
C18:0,PS(16:0_16:0),0.7905953077909734,-0.20177433624081323,0.9745000780917605,0.1020457674824305
C18:0,PS(16:0_16:1),0.5770977009639726,-0.13070001085426927,0.9745000780917605,0.23875065575063303
C18:0,PS(16:0_18:0),0.9792669166582209,0.20334423436834945,1.0,0.009098917312607646
C18:0,PS(16:0_18:1),1.0,-0.09052807703680253,1.0,-4.342945178152237e-11
C18:0,PS(16:0_18:3),0.0727761247383688,-1.3723452191826346,0.41191626409017706,1.1380110733186077
C18:0,PS(16:0_18:4),1.0,-0.3716112507018237,1.0,-4.342945178152237e-11
C18:0,PS(16:0_20:4),0.011246466898640811,0.6204601587460604,0.16980882777984227,1.9489838867947953
C18:0,PS(16:0_20:5),0.30039026398235935,0.2048997943762293,0.9391386927618811,0.522314147313101
C18:0,PS(16:0_22:6),0.07489386619821402,-0.5832601502745639,0.41191626409017706,1.1255537489483092
C18:0,PS(16:1_18:1),0.6582687521817956,-0.08012928795896722,0.9745000780917605,0.18159676018010848
C18:0,PS(17:0_16:1),0.9792669166582209,0.017976050773128728,1.0,0.009098917312607646
C18:0,PS(17:0_18:0),0.5491156830287265,0.14851616508213428,0.9745000780917605,0.2603361523587362
C18:0,PS(17:0_22:6),0.01852459939416461,-1.398992571132656,0.16980882777984227,1.7322511727874763
C18:0,PS(17:1_18:1),0.06619776358906793,-0.7509760606914992,0.41191626409017706,1.179156681767285
C18:0,PS(18:0_17:1),0.9792669166582209,-0.019487385047199678,1.0,0.009098917312607646
C18:0,PS(18:0_18:1),0.9792669166582209,-0.016361692397349095,1.0,0.009098917312607646
C18:0,PS(18:0_19:2),0.7749089557785209,-0.09999596073847467,0.9745000780917605,0.11074931979337202
C18:0,PS(18:0_20:3),0.8966210600993209,0.031570062586838275,1.0,0.04739106446539127
C18:0,PS(18:0_20:4),0.5845352071439027,0.3836738073068325,0.9745000780917605,0.23318932564625744
C18:0,PS(18:0_20:5),0.04479218044435435,0.6407079002225949,0.3519385606342128,1.34879779499381
C18:0,PS(18:0_21:3),0.0023611814916162746,1.4815938319779418,0.1298649820388951,2.626870611309998
C18:0,PS(18:0_21:4),0.28281837325315584,0.498698072951397,0.9391386927618811,0.5484923799292724
C18:0,PS(18:0_22:4),0.8150364289494724,-0.06827682841789313,0.9745000780917605,0.08882297950346689
C18:0,PS(18:0_22:5),0.3887328130806392,-0.5577045776906574,0.9745000780917605,0.410348798751759
C18:0,PS(18:0_22:6),0.007872707003141787,-1.435885041199464,0.16980882777984227,2.103875905785912
C18:0,PS(18:0_23:6),0.6582687521817956,-0.6714857692293855,0.9745000780917605,0.18159676018010848
C18:0,PS(18:1_18:0),0.2596020404716057,-0.22443592844448002,0.9391386927618811,0.5856918981370562
C18:0,PS(18:1_18:1),0.9792669166582209,-0.11265509104968169,1.0,0.009098917312607646
C18:0,PS(18:1_18:2),0.2376703489746968,-0.3363227990705254,0.9337049424005947,0.6240249959599496
C18:0,PS(18:1_20:1),0.8150364289494724,0.16528576649290933,0.9745000780917605,0.08882297950346689
C18:0,PS(18:1_22:1),0.4493343693343693,0.08716871110112205,0.9745000780917605,0.3474303610980087
C18:0,PS(18:1_22:6),0.7353319144623491,0.19650146985480232,0.9745000780917605,0.13351658455520587
C18:0,PS(18:1_23:1),0.30735448126752474,0.3049763472259629,0.9391386927618811,0.5123604502867424
C18:0,PS(18:1_24:1),0.4814603110255284,0.6694163222856286,0.9745000780917605,0.31743950785326386
C18:0,PS(18:1_26:1),0.5845352071439027,-0.4496780225669338,0.9745000780917605,0.23318932564625744
C18:0,PS(18:3_22:5),0.5147267547267547,0.4704966571067439,0.9745000780917605,0.2884232571012273
C18:0,PS(18:3_22:6),0.1042693912693148,-1.3340143773967483,0.5213469563465739,0.9818431614712654
C18:0,PS(20:0_18:1),0.7749089557785209,-0.01438681238224707,0.9745000780917605,0.11074931979337202
C18:0,PS(20:3_20:4),0.013345495084625519,0.8639794929142797,0.16980882777984227,1.8746653070798822
C18:0,PS(20:3_22:5),0.3603220611916264,-0.8451145018836401,0.9745000780917605,0.4433091466925798
C18:0,PS(20:3_22:6),0.1976581872234046,-0.552887372155163,0.8362461767144042,0.7040851917650605
C18:0,PS(22:0_18:1),0.7353319144623491,-0.5268248953034743,0.9745000780917605,0.13351658455520587
C18:0,PS(23:0_18:1),0.41842370190196276,0.2624320103431456,0.9745000780917605,0.3783837224268474
C18:0,PS(23:3_20:4),0.33318153665979755,0.564133652147729,0.9644728692783613,0.4773190730080646
C18:0,PS(24:0_18:1),0.6582687521817956,-0.2388283026159,0.9745000780917605,0.18159676018010848
C18:0,PS(26:0_18:1),0.4373901157472695,-0.03468322096449806,0.9745000780917605,0.35913103538501023
C18:0,PS(28:0_9:0),0.6964341294776076,-0.08066165473803573,0.9745000780917605,0.1571199539188263
C18:0,PS(O-14:0_4:0),0.41842370190196276,-0.18485320675426228,0.9745000780917605,0.3783837224268474
C18:0,PS(O-15:0_18:1),0.01852459939416461,-1.2690982589374733,0.16980882777984227,1.7322511727874763
C18:0,PS(O-17:1_10:0),0.7353319144623491,0.1799661486151574,0.9745000780917605,0.13351658455520587
C18:0,PS(O-18:0_17:1),0.6964341294776076,-0.1114196374698491,0.9745000780917605,0.1571199539188263
C18:0,PS(O-18:0_18:1),0.9792669166582209,0.02368405358874342,1.0,0.009098917312607646
C18:0,PS(O-18:0_21:0),0.14687701992049818,-0.5083288524935202,0.6731863413022834,0.833046147429479
C18:0,PS(O-18:1_21:0),0.6582687521817956,-0.34960587427298767,0.9745000780917605,0.18159676018010848
C18:0+C18:1,PS(15:0_22:0),0.11385595081247257,-0.3477290963734361,0.5077407689917225,0.9436442651726221
C18:0+C18:1,PS(16:0_16:0),0.21544600552005533,0.5487645969497408,0.564263347790621,0.6666615533428427
C18:0+C18:1,PS(16:0_16:1),0.5761158495712273,-0.603547325721946,0.812471069908141,0.2394901766219939
C18:0+C18:1,PS(16:0_18:0),0.5761158495712273,-0.10095469754615746,0.812471069908141,0.2394901766219939
C18:0+C18:1,PS(16:0_18:1),0.34926496082102493,-0.30079597484954995,0.6623990636260818,0.4568449816166929
C18:0+C18:1,PS(16:0_18:3),0.7506137650135041,2.3333963282669767,0.8491596486039117,0.1245834755504044
C18:0+C18:1,PS(16:0_18:4),0.6796728843259057,-0.6955054185192234,0.8491596486039117,0.16770005592606038
C18:0+C18:1,PS(16:0_20:4),0.2094110440792363,0.3691430339619987,0.564263347790621,0.6790004176924328
C18:0+C18:1,PS(16:0_20:5),0.49387467350854086,0.05536801283650069,0.812471069908141,0.30638324432655706
C18:0+C18:1,PS(16:0_22:6),0.6640027275038718,-0.2418824619520378,0.8491596486039117,0.17783013662463715
C18:0+C18:1,PS(16:1_18:1),0.756524050574394,-0.0649754281302557,0.8491596486039117,0.12117726075494678
C18:0+C18:1,PS(17:0_16:1),0.8041571319603358,-0.22434842461435292,0.8845728451563694,0.09465908194917694
C18:0+C18:1,PS(17:0_18:0),0.12970089915170008,-0.4797951601238115,0.5077407689917225,0.8870570128234193
C18:0+C18:1,PS(17:0_22:6),0.11385595081247257,-0.7449381332378584,0.5077407689917225,0.9436442651726221
C18:0+C18:1,PS(17:1_18:1),0.06454707255622588,-0.6579390249816268,0.44376112382405297,1.1901234491074915
C18:0+C18:1,PS(18:0_17:1),0.8524952037537852,-0.1966087419594491,0.9016776193549652,0.06930805567352309
C18:0+C18:1,PS(18:0_18:1),0.5761158495712273,0.07370364067047322,0.812471069908141,0.2394901766219939
C18:0+C18:1,PS(18:0_19:2),0.34926496082102493,0.29592607484385763,0.6623990636260818,0.4568449816166929
C18:0+C18:1,PS(18:0_20:3),0.5761158495712273,0.17422760340373528,0.812471069908141,0.2394901766219939
C18:0+C18:1,PS(18:0_20:4),0.2877805515105286,0.567961675097347,0.6087665512722721,0.5409385593001328
C18:0+C18:1,PS(18:0_20:5),0.019485472574717423,0.6810020347037031,0.3237827358250699,1.7102890547144178
C18:0+C18:1,PS(18:0_21:3),0.001421538034810346,1.3877599003775807,0.07818459191456903,2.847241485241528
C18:0+C18:1,PS(18:0_21:4),0.08654624043640063,0.899133252769821,0.5077407689917225,1.062751792603806
C18:0+C18:1,PS(18:0_22:4),0.756524050574394,-0.012862273321210722,0.8491596486039117,0.12117726075494678
C18:0+C18:1,PS(18:0_22:5),0.5761158495712273,-0.5296725010447764,0.812471069908141,0.2394901766219939
C18:0+C18:1,PS(18:0_22:6),0.023547835332732355,-0.9544730764605086,0.3237827358250699,1.6280490079756313
C18:0+C18:1,PS(18:0_23:6),0.756524050574394,-0.05572281386896817,0.8491596486039117,0.12117726075494678
C18:0+C18:1,PS(18:1_18:0),0.1661697062154728,-0.36425213110462307,0.5077407689917225,0.7794481476950808
C18:0+C18:1,PS(18:1_18:1),0.5761158495712273,0.3216895220454585,0.812471069908141,0.2394901766219939
C18:0+C18:1,PS(18:1_18:2),0.2877805515105286,0.09940233000199737,0.6087665512722721,0.5409385593001328
C18:0+C18:1,PS(18:1_20:1),0.1661697062154728,0.3969891361023407,0.5077407689917225,0.7794481476950808
C18:0+C18:1,PS(18:1_22:1),0.2094110440792363,0.32649320666948795,0.564263347790621,0.6790004176924328
C18:0+C18:1,PS(18:1_22:6),0.8524952037537852,0.30257056877928595,0.9016776193549652,0.06930805567352309
C18:0+C18:1,PS(18:1_23:1),0.09949032660703143,0.27461886094193827,0.5077407689917225,1.002219142992794
C18:0+C18:1,PS(18:1_24:1),0.4551233155352149,0.5969516798434216,0.7822431985761507,0.34187091533443004
C18:0+C18:1,PS(18:1_26:1),0.23370432008875947,-0.5564290012827037,0.5842608002218986,0.6313332592945632
C18:0+C18:1,PS(18:3_22:5),0.9505928853754944,0.31586664967763883,0.9864643150123055,0.022005440420280516
C18:0+C18:1,PS(18:3_22:6),0.6194091949240692,-0.5293090453679123,0.8309147736786294,0.20802235190371735
C18:0+C18:1,PS(20:0_18:1),1.0,-0.041720394168074715,1.0,-4.342945178152237e-11
C18:0+C18:1,PS(20:3_20:4),0.05531863254975383,0.7757247248768956,0.4346463986052087,1.2571285631976832
C18:0+C18:1,PS(20:3_22:5),0.6194091949240692,-0.44337950425318146,0.8309147736786294,0.20802235190371735
C18:0+C18:1,PS(20:3_22:6),0.4551233155352149,-0.6003813772426086,0.7822431985761507,0.34187091533443004
C18:0+C18:1,PS(22:0_18:1),0.41807086887178424,-0.45213063744850873,0.7664632595982712,0.3787500928790761
C18:0+C18:1,PS(23:0_18:1),0.1661697062154728,0.45449616615821464,0.5077407689917225,0.7794481476950808
C18:0+C18:1,PS(23:3_20:4),0.03999375910131059,0.7812049611043429,0.3666094584286804,1.3980077725692726
C18:0+C18:1,PS(24:0_18:1),0.3175923999722627,-0.4238766319815981,0.6469474814249796,0.4981298987076942
C18:0+C18:1,PS(26:0_18:1),0.7025388624411036,0.2655920251619974,0.8491596486039117,0.1533296467676102
C18:0+C18:1,PS(28:0_9:0),0.1661697062154728,-0.3337618733334549,0.5077407689917225,0.7794481476950808
C18:0+C18:1,PS(O-14:0_4:0),0.14712340799297322,-0.36352099369906665,0.5077407689917225,0.8323182232831069
C18:0+C18:1,PS(O-15:0_18:1),0.023547835332732355,-1.107477910384865,0.3237827358250699,1.6280490079756313
C18:0+C18:1,PS(O-17:1_10:0),1.0,0.01014379625769099,1.0,-4.342945178152237e-11
C18:0+C18:1,PS(O-18:0_17:1),0.03999375910131059,-0.4643813815775851,0.3666094584286804,1.3980077725692726
C18:0+C18:1,PS(O-18:0_18:1),0.756524050574394,-0.10761700069315615,0.8491596486039117,0.12117726075494678
C18:0+C18:1,PS(O-18:0_21:0),0.25981207960612995,-0.628248011249946,0.6087665512722721,0.5853406607004195
C18:0+C18:1,PS(O-18:1_21:0),0.2877805515105286,-0.4931826937403273,0.6087665512722721,0.5409385593001328
