treatment,species,p,log2FC,q,-log10p
Ctr,PI(17:0_20:4),0.938467492260062,0.14078159440449353,0.9891954648146599,0.02758076633848699
Ctr,PI(17:0_22:6),0.08111455108359134,-0.39619417284804714,0.7598426212590299,1.0909012304759487
Ctr,PI(17:1_18:1),0.6426470588235295,0.09342103758047475,0.8496011964107678,0.19202747566823541
Ctr,PI(17:1_20:4),0.27492260061919505,-0.27067528792360374,0.7598426212590299,0.5607895563945322
Ctr,PI(18:0_18:0),0.6991744066047472,-0.11887798455004063,0.8940262904126275,0.15541447744220666
Ctr,PI(18:0_18:1),0.3506965944272446,-0.41320533151117844,0.7598426212590299,0.4550684513560418
Ctr,PI(18:0_18:2),0.18268833849329205,0.33793257953011535,0.7598426212590299,0.7382891737543027
Ctr,PI(18:0_19:1),0.4854231166150671,0.2937975017879635,0.7727143488974537,0.31387954563337733
Ctr,PI(18:0_19:3),0.6991744066047472,0.12976487121607516,0.8940262904126275,0.15541447744220666
Ctr,PI(18:0_20:1),0.21060371517027865,-0.7839900257051893,0.7598426212590299,0.6765339716730935
Ctr,PI(18:0_20:2),0.877296181630547,0.0741030366976225,0.9891954648146599,0.05685376082377204
Ctr,PI(18:0_20:3),0.5355521155830754,0.9527341412103164,0.7735752780644423,0.27119826068219915
Ctr,PI(18:0_20:4),0.5355521155830754,0.19043950970002863,0.7735752780644423,0.27119826068219915
Ctr,PI(18:0_21:3),0.437796697626419,-0.3913310667900644,0.7727143488974537,0.3587275186123147
Ctr,PI(18:0_22:2),0.938467492260062,-0.2691520011963244,0.9891954648146599,0.02758076633848699
Ctr,PI(18:0_22:3),1.0,0.28959876043168914,1.0,-4.342945178152237e-11
Ctr,PI(18:0_22:4),0.938467492260062,-0.17964653484333548,0.9891954648146599,0.02758076633848699
Ctr,PI(18:0_22:5),0.11462848297213622,-0.45993682786029166,0.7598426212590299,0.9407074547589854
Ctr,PI(18:1_14:2),0.3826709890288784,-0.7566821062872645,0.7661145510835914,0.4171744610543505
Ctr,PI(18:1_18:0),0.09680082559339526,-0.7608715202553912,0.7598426212590299,1.0141209382230534
Ctr,PI(18:1_19:1),1.0,-0.12430539159884244,1.0,-4.342945178152237e-11
Ctr,PI(18:1_20:4),0.27492260061919505,0.26000026580948066,0.7598426212590299,0.5607895563945322
Ctr,PI(18:1_21:3),0.27492260061919505,0.26439477538056577,0.7598426212590299,0.5607895563945322
Ctr,PI(18:1_22:6),0.4854231166150671,0.48468370541607225,0.7727143488974537,0.31387954563337733
Ctr,PI(18:1_24:5),0.3506965944272446,0.5583269707074429,0.7598426212590299,0.4550684513560418
Ctr,PI(19:0_21:4),0.4854231166150671,-0.07750136668170475,0.7727143488974537,0.31387954563337733
Ctr,PI(19:1_20:4),0.6426470588235295,0.00013755309133529317,0.8496011964107678,0.19202747566823541
Ctr,PI(20:4_20:4),1.0,0.12952476707365318,1.0,-4.342945178152237e-11
Ctr,PI(22:1_14:2),0.4854231166150671,-0.5970964374002784,0.7727143488974537,0.31387954563337733
Ctr,PI(22:6_18:0),0.13480392156862744,-0.4277917544607974,0.7598426212590299,0.8702974732734685
Ctr,PI(24:3_16:0),0.3506965944272446,0.6647690774423722,0.7598426212590299,0.4550684513560418
Ctr,PI(26:1_14:2),0.437796697626419,0.350192580929866,0.7727143488974537,0.3587275186123147
Ctr,PI(36:1),0.13480392156862744,-0.8758257170096193,0.7598426212590299,0.8702974732734685
Ctr,PI(36:9),0.938467492260062,-0.12658157853482097,0.9891954648146599,0.02758076633848699
Ctr,PI(4:0_10:3),0.13480392156862744,0.6421804057115281,0.7598426212590299,0.8702974732734685
Ctr,PI(O-13:1_15:0),0.023606811145510834,0.6843205450989625,0.7532888301954983,1.6269626724725796
Ctr,PI(O-16:0),1.0,-0.28223541992224216,1.0,-4.342945178152237e-11
Ctr,PI(O-16:0_16:0),0.018601651186790504,-1.7583414730974825,0.7532888301954983,1.7304485013245894
Ctr,PI(O-16:0_16:1),0.03863019642028196,-2.713838915431421,0.7532888301954983,1.4130730824982822
Ctr,PI(O-16:0_18:1),0.2503688070272685,-1.2827949130111516,0.7598426212590299,0.6014197798400225
Ctr,PI(O-16:0_20:4),0.437796697626419,-1.9249660434476192,0.7727143488974537,0.3587275186123147
Ctr,PI(O-16:0_22:5),0.3928792569659443,-1.2622138897342754,0.7661145510835914,0.4057409001258566
Ctr,PI(O-16:0_22:6),0.2191742791076695,-1.7998696684563562,0.7598426212590299,0.6592104130234092
Ctr,PI(O-17:1_23:3),0.4854231166150671,-0.7389124398968349,0.7727143488974537,0.31387954563337733
Ctr,PI(O-18:0_18:1),0.21060371517027865,-2.210811559397087,0.7598426212590299,0.6765339716730935
Ctr,PI(O-18:0_20:4),0.24135706914344687,-1.5715301823226435,0.7598426212590299,0.6173399763627604
Ctr,PI(O-18:0_22:5),0.142499922349889,-1.6945996402520362,0.7598426212590299,0.8461853720035021
Ctr,PI(O-18:0_22:6),0.24135706914344687,-2.1927898689575396,0.7598426212590299,0.6173399763627604
Ctr,PI(O-18:1_22:6),0.23104063682041642,-2.338417388640431,0.7598426212590299,0.6363116268691071
Ctr,PI(O-7:0_11:0),0.3928792569659443,-0.05925004994886244,0.7661145510835914,0.4057409001258566
Ctr,PI(P-11:0_21:1),0.21060371517027865,0.5266943641044324,0.7598426212590299,0.6765339716730935
Ctr,PI(P-11:0_22:1),0.6426470588235295,0.4332860871888737,0.8496011964107678,0.19202747566823541
Ctr,PI(P-20:6_23:2),0.3506965944272446,0.34306599380080044,0.7598426212590299,0.4550684513560418
Ctr,PI(P-7:0_21:0),0.0369453044375645,0.5666255044170698,0.7532888301954983,1.4324407492313844
Ctr,PI(P-9:0_22:1),0.7573013415892673,0.42353166723526015,0.9527339458703686,0.1207312737475131
C18:0,PI(12:0_16:0),0.9725201395855753,0.623970647885662,1.0,0.012101396209198782
C18:0,PI(14:0_16:0),0.7100769731327351,0.038013187432743525,0.8888661551577152,0.14869457066361458
C18:0,PI(14:0_20:4),0.0015704164817620272,-2.8912804107992107,0.12249248557743812,2.80398512774215
