species,sample,cellline,sensitivity,group,treatment,pct
PC(O-5:0_11:0),Area[s11-1],A549,Res,Resistant,Ctr,0.051970007290939334
PC(18:0),Area[s11-1],A549,Res,Resistant,Ctr,3.831022084329194e-05
PC(20:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0
PC(20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0
PC(25:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0005635361468185116
PC(12:0_14:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0007236242463777788
PC(25:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.00012497088079118705
PC(27:1CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0001044419728684846
PC(12:0_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.006062514856080489
PC(28:0),Area[s11-1],A549,Res,Resistant,Ctr,1.8830178364540652e-07
PC(14:0_14:0),Area[s11-1],A549,Res,Resistant,Ctr,0.13474102907589006
PC(29:1),Area[s11-1],A549,Res,Resistant,Ctr,0.07801498309256641
PC(14:0_15:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0691937607407174
PC(16:0_11:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0002564921258437246
PC(22:3_8:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0112094883689515
PC(14:1_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.018554227304857156
PC(30:1),Area[s11-1],A549,Res,Resistant,Ctr,3.675612615150794e-07
PC(14:0_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.731149193905673
PC(14:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,1.901078373030029
PC(15:0_15:0),Area[s11-1],A549,Res,Resistant,Ctr,0.013041547435421862
PC(31:2),Area[s11-1],A549,Res,Resistant,Ctr,0.1751898059296989
PC(15:0_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.4790923982672546
PC(31:1),Area[s11-1],A549,Res,Resistant,Ctr,0.2700224737361374
PC(13:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.010015906506604621
PC(O-16:0_16:1),Area[s11-1],A549,Res,Resistant,Ctr,1.0028834259022368
PC(O-32:1),Area[s11-1],A549,Res,Resistant,Ctr,0.009126629795454479
PC(O-20:0_12:1),Area[s11-1],A549,Res,Resistant,Ctr,0.005987245127048237
PC(15:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.3209818137890116
PC(31:0),Area[s11-1],A549,Res,Resistant,Ctr,0.3305042032584277
PC(O-16:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.951670698193125
PC(O-32:0),Area[s11-1],A549,Res,Resistant,Ctr,0.9650607309810315
PC(32:4),Area[s11-1],A549,Res,Resistant,Ctr,0.04322028734806717
PC(16:1_16:2),Area[s11-1],A549,Res,Resistant,Ctr,0.11059617500486069
PC(32:3),Area[s11-1],A549,Res,Resistant,Ctr,0.11276631256604788
PC(16:1_16:1),Area[s11-1],A549,Res,Resistant,Ctr,1.1335385162515426
PC(14:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0046586907940611615
PC(17:1_15:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0006756421234068735
PC(14:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,6.480273729158633
PC(16:0_16:1),Area[s11-1],A549,Res,Resistant,Ctr,11.064191427380871
PC(32:1),Area[s11-1],A549,Res,Resistant,Ctr,0.007063535749923831
PC(16:1_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.03094235497262579
PC(O-33:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0799076099495404
PC(O-15:1_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.034539927822058274
PC(32:0),Area[s11-1],A549,Res,Resistant,Ctr,0.6061313972893673
PC(16:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,2.970351781856651
PC(21:0_11:0),Area[s11-1],A549,Res,Resistant,Ctr,0.030616087830406112
PC(O-17:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.032825519126911895
PC(O-33:0),Area[s11-1],A549,Res,Resistant,Ctr,0.032869624822902885
PC(33:5),Area[s11-1],A549,Res,Resistant,Ctr,0.018791266073736893
PC(33:4),Area[s11-1],A549,Res,Resistant,Ctr,0.047487801875890974
PC(O-16:1_18:2),Area[s11-1],A549,Res,Resistant,Ctr,0.1671978783026083
PC(16:1_17:1),Area[s11-1],A549,Res,Resistant,Ctr,0.2716484615605727
PC(16:0_17:2),Area[s11-1],A549,Res,Resistant,Ctr,0.3625541875752995
PC(15:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.003795008054737478
PC(O-16:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.6201099647055555
PC(16:0_17:1),Area[s11-1],A549,Res,Resistant,Ctr,1.3313078998096413
PC(33:1),Area[s11-1],A549,Res,Resistant,Ctr,1.7231624970049424
PC(3:0_30:1),Area[s11-1],A549,Res,Resistant,Ctr,0.004858283475505803
PC(O-16:1_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.31114140615566416
PC(O-16:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,2.6730879065054958
PC(O-34:1),Area[s11-1],A549,Res,Resistant,Ctr,0.49783188112881216
PC(O-13:1_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.13523543238655694
PC(16:0_16:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.004750404218746663
PC(O-18:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.5601133767107281
PC(14:0_20:5),Area[s11-1],A549,Res,Resistant,Ctr,0.004099833387603952
PC(16:1_18:3),Area[s11-1],A549,Res,Resistant,Ctr,0.3233492193664802
PC(14:0_20:4),Area[s11-1],A549,Res,Resistant,Ctr,0.0503620567270924
PC(16:0_18:3),Area[s11-1],A549,Res,Resistant,Ctr,0.8040300807898304
PC(7:0_27:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0005134188228501028
PC(16:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,4.088676357734096
PC(34:2),Area[s11-1],A549,Res,Resistant,Ctr,0.3371935733646402
PC(14:1_20:1),Area[s11-1],A549,Res,Resistant,Ctr,0.2484804923722587
PC(16:0_18:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0830591952683591
PC(2:0_32:2),Area[s11-1],A549,Res,Resistant,Ctr,0.029598363295464575
PC(O-35:2),Area[s11-1],A549,Res,Resistant,Ctr,0.08917209897697376
PC(O-17:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.016733845426476403
PC(16:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,18.03596916012494
PC(18:0_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.026145134985162473
PC(O-35:1),Area[s11-1],A549,Res,Resistant,Ctr,0.05202936701552527
PC(O-15:1_20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.05220625849436867
PC(16:0_18:0),Area[s11-1],A549,Res,Resistant,Ctr,1.5493379661477193
PC(O-36:6),Area[s11-1],A549,Res,Resistant,Ctr,0.08233267006237933
PC(35:5),Area[s11-1],A549,Res,Resistant,Ctr,0.1572313799982439
PC(20:4_15:1),Area[s11-1],A549,Res,Resistant,Ctr,0.2665298346281843
PC(O-16:0_20:5),Area[s11-1],A549,Res,Resistant,Ctr,0.2178992777905728
PC(P-18:4_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.1330757454525373
PC(O-16:0_20:4),Area[s11-1],A549,Res,Resistant,Ctr,0.22814111570560358
PC(O-18:4_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.22814111570560358
PC(35:3),Area[s11-1],A549,Res,Resistant,Ctr,0.15037178160959186
PC(17:3_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.08040807641835745
PC(O-18:1_18:2),Area[s11-1],A549,Res,Resistant,Ctr,0.29271056967094744
PC(17:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.7944956328683748
PC(11:2_24:0),Area[s11-1],A549,Res,Resistant,Ctr,0.016494364081211587
PC(O-18:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.7257385592998395
PC(O-36:2),Area[s11-1],A549,Res,Resistant,Ctr,0.6344585750186449
PC(O-15:2_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.09029513784667498
PC(O-37:8),Area[s11-1],A549,Res,Resistant,Ctr,0.008516608577725423
PC(17:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.5717734317712253
PC(35:1),Area[s11-1],A549,Res,Resistant,Ctr,0.1335866705215174
PC(O-18:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.31460761220437516
PC(O-36:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0012798502055689307
PC(O-15:1_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.07601997343054061
PC(16:0_18:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.013195215210790617
PC(34:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.005517188246582935
PC(O-18:0_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.09620329224292655
PC(O-20:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.09668280117744087
PC(16:1_20:5),Area[s11-1],A549,Res,Resistant,Ctr,0.0742529037104916
PC(14:0_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.053065832240299184
PC(16:0_20:5),Area[s11-1],A549,Res,Resistant,Ctr,0.5024394045847235
PC(36:5),Area[s11-1],A549,Res,Resistant,Ctr,0.0010968755472114118
PC(16:0_20:4),Area[s11-1],A549,Res,Resistant,Ctr,1.0920645442364545
PC(18:1_18:3),Area[s11-1],A549,Res,Resistant,Ctr,0.03712574343115473
PC(18:0_18:4),Area[s11-1],A549,Res,Resistant,Ctr,0.011440296572572688
PC(18:1_18:2),Area[s11-1],A549,Res,Resistant,Ctr,1.9731985559542853
PC(36:3),Area[s11-1],A549,Res,Resistant,Ctr,0.07440314193472
PC(14:1_22:2),Area[s11-1],A549,Res,Resistant,Ctr,0.11089502519675616
PC(18:2_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0444456157153241
PC(30:3_6:0),Area[s11-1],A549,Res,Resistant,Ctr,0.025590623918791435
PC(18:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,4.470676871732944
PC(18:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,4.066459188648454
PC(21:0_13:1COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0015598986757592885
PC(17:0_17:1COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.5741204095964854
PC(O-38:7),Area[s11-1],A549,Res,Resistant,Ctr,0.07646936965118681
PC(36:0),Area[s11-1],A549,Res,Resistant,Ctr,0.7394300885637142
PC(18:0_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0386675485712826
PC(19:4_18:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0326878232920937
PC(16:0_21:6),Area[s11-1],A549,Res,Resistant,Ctr,0.17168244806254188
PC(O-18:2_20:4),Area[s11-1],A549,Res,Resistant,Ctr,0.23209100356702023
PC(O-16:0_22:5),Area[s11-1],A549,Res,Resistant,Ctr,0.23993459856268248
PC(O-18:0_20:4),Area[s11-1],A549,Res,Resistant,Ctr,0.22625285746385795
PC(16:0_20:3CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.004260213843537964
PC(O-18:0_20:3),Area[s11-1],A549,Res,Resistant,Ctr,0.02966558336171331
PC(O-20:1_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.009151778172983148
PC(18:0_19:1),Area[s11-1],A549,Res,Resistant,Ctr,0.06639892283307434
PC(37:1),Area[s11-1],A549,Res,Resistant,Ctr,0.006161741307024266
PC(O-20:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.01978224551922643
PC(16:1_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.08749638691014062
PC(O-18:0_20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.003524797117915627
PC(16:0_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.37509954223627745
PC(14:0COOH_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.002798117643854909
PC(8:1COOH_28:5),Area[s11-1],A549,Res,Resistant,Ctr,0.0020228930407882686
PC(18:1_20:4),Area[s11-1],A549,Res,Resistant,Ctr,0.705752695587727
PC(18:0_20:5),Area[s11-1],A549,Res,Resistant,Ctr,1.03574028251236
PC(23:4_15:1),Area[s11-1],A549,Res,Resistant,Ctr,0.00911442419005989
PC(20:4COOH_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0018296365341957139
PC(20:5COOH_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.018582484024991606
PC(20:4_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0020315270369004896
PC(18:0_20:4),Area[s11-1],A549,Res,Resistant,Ctr,0.908931666475264
PC(18:1_20:3),Area[s11-1],A549,Res,Resistant,Ctr,0.02015845292042922
PC(20:4COOH_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0019675306562369523
PC(16:0_20:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.07248840652430769
PC(18:0_20:3),Area[s11-1],A549,Res,Resistant,Ctr,0.7782282834583341
PC(20:3_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0034216307268760916
PC(18:1_20:1),Area[s11-1],A549,Res,Resistant,Ctr,0.9170967446986573
PC(38:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0062751821501731055
PC(20:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.16583920395577234
PC(16:0_22:1),Area[s11-1],A549,Res,Resistant,Ctr,0.21537299895346007
PC(O-40:7),Area[s11-1],A549,Res,Resistant,Ctr,0.060412870208187766
PC(O-18:0_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.061391472380311805
PC(10:3CHO_28:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0033292680822803377
PC(O-18:0_22:5),Area[s11-1],A549,Res,Resistant,Ctr,0.03187943659871663
PC(16:0_22:4CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0050999913500854015
PC(O-40:4),Area[s11-1],A549,Res,Resistant,Ctr,0.01975518410352702
PC(20:4_20:5),Area[s11-1],A549,Res,Resistant,Ctr,0.0016314120769172962
PC(18:2_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.021540942414573445
PC(39:1),Area[s11-1],A549,Res,Resistant,Ctr,0.007467788108503305
PC(O-22:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.012923139613120097
PC(18:1_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.45792720214038507
PC(O-24:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0002074232956768464
PC(18:0_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.2042923126015855
PC(18:0_22:5),Area[s11-1],A549,Res,Resistant,Ctr,0.19851628323791776
PC(22:3COOH_16:2),Area[s11-1],A549,Res,Resistant,Ctr,0.004424745465320809
PC(20:5COOH_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.015603464011918491
PC(17:3_21:1COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0015192655278658536
PC(38:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.010274876495435055
PC(21:2COOH_17:1),Area[s11-1],A549,Res,Resistant,Ctr,0.038715787585337724
PC(20:2COOH_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.014404674958137345
PC(16:0_24:1),Area[s11-1],A549,Res,Resistant,Ctr,0.06512701866550225
PC(18:0_22:0),Area[s11-1],A549,Res,Resistant,Ctr,0.001880165094010746
PC(16:0_24:0),Area[s11-1],A549,Res,Resistant,Ctr,0.017738279017954838
PC(O-42:6),Area[s11-1],A549,Res,Resistant,Ctr,0.01147954236673894
PC(20:5_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.0012625059727484967
PC(20:4_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.009103234424008929
PC(O-42:2),Area[s11-1],A549,Res,Resistant,Ctr,0.006393360315032435
PC(O-24:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.03179826442367143
PC(24:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.09002462314107347
PC(16:0_26:0),Area[s11-1],A549,Res,Resistant,Ctr,0.04295533889540267
PC(26:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0040337806874763795
PC(42:0),Area[s11-1],A549,Res,Resistant,Ctr,0.00015394509432242796
PC(22:5_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.007856012005029845
PC(O-44:4),Area[s11-1],A549,Res,Resistant,Ctr,0.0731230260743379
PC(O-44:3),Area[s11-1],A549,Res,Resistant,Ctr,0.026778395233277325
PC(20:4COOH_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.013324315922070153
PC(20:4COOH_22:5),Area[s11-1],A549,Res,Resistant,Ctr,0.0007675610124182749
PC(44:14CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0002839972786019975
PC(26:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.053525599709908805
PC(44:1),Area[s11-1],A549,Res,Resistant,Ctr,0.007550520870767689
PC(O-16:0_14:0),Area[s11-1],A549,Res,Resistant,Ctr,0.007086780129251538
PC(33:0),Area[s11-1],A549,Res,Resistant,Ctr,0.11913581200629847
PC(16:0_17:0),Area[s11-1],A549,Res,Resistant,Ctr,0.17684841055135694
PC(15:4COOH_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0038730272219876798
PC(18:1_21:6COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0032877402761313243
PC(18:0_21:6COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.040445571709658984
PC(17:0_18:0),Area[s11-1],A549,Res,Resistant,Ctr,0.051000196917390425
PC(35:0),Area[s11-1],A549,Res,Resistant,Ctr,0.008352372409357035
PC(34:0_6:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.016301085920667032
PC(18:0_20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.009088688291880354
PC(37:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.037504399789483917
PC(18:1_20:1CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0044461186178036405
PC(O-15:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0009481741396544343
PC(P-29:8),Area[s11-1],A549,Res,Resistant,Ctr,0.0
PC(28:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.00028715355907710607
PC(20:5_15:1),Area[s11-1],A549,Res,Resistant,Ctr,0.019773380983483285
PC(29:2_5:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0016695031536505841
PC(16:0CHO_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0036120266261343674
PC(37:7),Area[s11-1],A549,Res,Resistant,Ctr,0.04405421541495106
PC(34:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.3343640895558957
PC(37:5),Area[s11-1],A549,Res,Resistant,Ctr,0.04422872690776825
PC(36:4CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0015750896461681448
PC(17:2CHO_19:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0019314255658922988
PC(37:4),Area[s11-1],A549,Res,Resistant,Ctr,0.07998270904709114
PC(37:3),Area[s11-1],A549,Res,Resistant,Ctr,0.12865338074474728
PC(21:6_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.011978475588676029
PC(18:3_20:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.007079898700238688
PC(20:2CHO_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.007496563338323455
PC(20:4COOH_18:3),Area[s11-1],A549,Res,Resistant,Ctr,3.2202421868430686e-05
PC(38:7COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.00433742330386055
PC(28:4_10:2COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.001786821673663623
PC(38:6COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.063132945244186
PC(18:0_22:4),Area[s11-1],A549,Res,Resistant,Ctr,0.14400917573841213
PC(40:4),Area[s11-1],A549,Res,Resistant,Ctr,0.09342362518677645
PC(40:3),Area[s11-1],A549,Res,Resistant,Ctr,0.12412516516650726
PC(18:1_22:1),Area[s11-1],A549,Res,Resistant,Ctr,0.10095355590714435
PC(10:0CHO_30:6),Area[s11-1],A549,Res,Resistant,Ctr,0.001525673777189337
PC(20:3CHO_20:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0045403578850861555
PC(40:4CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.008236715120387587
PC(20:4_22:5),Area[s11-1],A549,Res,Resistant,Ctr,0.023488084836284544
PC(18:2COOH_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.00030720972467613834
PC(17:3COOH_23:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0016259584690387682
PC(18:0_22:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0014313853896891749
PC(18:1_24:1),Area[s11-1],A549,Res,Resistant,Ctr,0.013040017914744744
PC(22:6_22:6),Area[s11-1],A549,Res,Resistant,Ctr,0.006507208350781233
PC(18:1_26:1),Area[s11-1],A549,Res,Resistant,Ctr,0.05322715721947798
PC(48:2CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.014648056277685988
PC(18:1_21:6CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.004777453527218061
PC(18:1_21:5CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.005745493750398748
PC(19:0COOH_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.46166316839138305
PC(18:1_17:3COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.005868692041460322
PC(19:1COOH_18:2),Area[s11-1],A549,Res,Resistant,Ctr,0.052136847003434884
PC(24:0_13:3COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.05162188415163553
PC(18:0_21:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.026618598184866556
PC(18:1_21:3COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.00379949936732997
PC(26:0_20:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.011733020511784419
PC(O-14:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0015303413295620978
PC(30:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0004191235138519361
PC(33:3),Area[s11-1],A549,Res,Resistant,Ctr,0.1257440457221451
PC(32:1CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.001113424117770124
PC(32:2COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.01918533522410439
PC(O-15:2_22:4),Area[s11-1],A549,Res,Resistant,Ctr,0.019101254573033046
PC(36:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.002844365088079619
PC(18:0_18:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.05213291544905428
PC(36:3COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0009288019147191127
PC(O-18:4_24:1),Area[s11-1],A549,Res,Resistant,Ctr,0.013386155266984789
PC(40:10COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.000502817871654762
PC(18:1_24:5),Area[s11-1],A549,Res,Resistant,Ctr,0.03160912806539612
PC(18:0_24:5),Area[s11-1],A549,Res,Resistant,Ctr,0.045046903900144104
PC(42:3),Area[s11-1],A549,Res,Resistant,Ctr,0.047687401805726434
PC(44:3),Area[s11-1],A549,Res,Resistant,Ctr,0.03431137433463561
PC(O-16:1_14:0),Area[s11-1],A549,Res,Resistant,Ctr,0.005003018623405714
PC(18:1_19:1),Area[s11-1],A549,Res,Resistant,Ctr,0.05654209966985247
PC(18:0CHO_22:0),Area[s11-1],A549,Res,Resistant,Ctr,0.005193159790151029
PC(P-17:0),Area[s11-1],A549,Res,Resistant,Ctr,0.00043004442627708647
PC(11:1_8:0),Area[s11-1],A549,Res,Resistant,Ctr,0.00026025933615318763
PC(P-9:0_13:1),Area[s11-1],A549,Res,Resistant,Ctr,5.3549366177390146e-05
PC(O-13:0_11:1),Area[s11-1],A549,Res,Resistant,Ctr,0.001079370668617207
PC(P-26:1),Area[s11-1],A549,Res,Resistant,Ctr,0.00046113531458957476
PC(33:0CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0003960832668908972
PC(35:4),Area[s11-1],A549,Res,Resistant,Ctr,0.015503068841789331
PC(17:3_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.4661250636793551
PC(42:7),Area[s11-1],A549,Res,Resistant,Ctr,0.14742525474430782
PC(18:4_22:3COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0012686363516918743
PC(18:3_22:3COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0013668528330581327
PC(17:0COOH_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.08368712549870058
PC(20:4COOH_14:0),Area[s11-1],A549,Res,Resistant,Ctr,9.836312250326341e-05
PC(16:0_18:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.012478052944221305
PC(20:3_20:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.041763263312451324
PC(21:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.003482031839565916
PC(23:0_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.012578177274041803
PC(O-5:0_15:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0023773162874579697
PC(O-15:1_22:3),Area[s11-1],A549,Res,Resistant,Ctr,0.01658871660254873
PC(19:2CHO_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.010491257118334237
PC(18:1_20:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.20118589071384724
PC(17:1_20:5CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.010879782011852034
PC(O-20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.001207643175385305
PC(14:1COOH_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.015124982458831142
PC(O-15:1_20:3),Area[s11-1],A549,Res,Resistant,Ctr,0.04872274635564722
PC(17:0COOH_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.2976089808289505
PC(35:1COOH),Area[s11-1],A549,Res,Resistant,Ctr,1.0892155087669956e-05
PC(39:2),Area[s11-1],A549,Res,Resistant,Ctr,0.010688359268171481
PC(O-17:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0005735625949194713
PC(14:1_4:1COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0008986930243712883
PC(28:2),Area[s11-1],A549,Res,Resistant,Ctr,6.401355156437593e-05
PC(30:0COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0007597516120990746
PC(34:3CHO),Area[s11-1],A549,Res,Resistant,Ctr,0.0005286638217932722
PC(16:1COOH_18:1),Area[s11-1],A549,Res,Resistant,Ctr,0.04347254825590527
PC(38:8),Area[s11-1],A549,Res,Resistant,Ctr,0.019351038163331117
PC(18:3COOH_22:6),Area[s11-1],A549,Res,Resistant,Ctr,4.666730868145211e-05
PC(20:5_20:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.004416892308733866
PC(46:4),Area[s11-1],A549,Res,Resistant,Ctr,0.021291551829633517
PC(O-34:4),Area[s11-1],A549,Res,Resistant,Ctr,0.07515389529151462
PC(16:1_19:2COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.03799687966191105
PC(27:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0012200979640880599
PC(O-15:1_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.1517080459534135
PC(14:0_18:4COOH),Area[s11-1],A549,Res,Resistant,Ctr,0.0019615522920653277
PC(16:1COOH_16:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0003175447745989646
