species,sample,cellline,sensitivity,group,treatment,pct
Cer(m13:0_7:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.18274878207357015
Cer(t15:0_26:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.06369456608374055
Cer(t43:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.04205798390687028
Cer(m38:1),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.027098774459753863
Cer(d18:1_12:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.0
Cer(t18:1_14:0),Area[s73-1],MCF7,Res,Resistant,C18:0+C18:1,0.0
Cer(t17:2_6:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,3.8295214846793274e-11
Cer(d18:1_17:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,8.34422793949228
Cer(d13:2_22:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.6089672716709359
Cer(d18:1_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,2.4823688364442082
Cer(m18:1_24:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.130294816873235
Cer(m18:2_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,2.393076474248196
Cer(d18:1_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.7143007847883837
Cer(d18:1_24:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,9.698517760997381
Cer(d18:1_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,11.930040119493954
Cer(d18:0_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.7030226786204743
Cer(t18:0_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.11839991309387876
Cer(d20:1_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5603183189898701
Cer(d19:0_31:4),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.031591322857172664
Cer(t16:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0
Cer(d23:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0006338357841243815
Cer(d18:1_16:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,6.951213699491388
Cer(d18:1_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.0945400915703083
Cer(d18:0_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.27222937715027246
Cer(m18:1_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5970733173010011
Cer(d20:1_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.4771425346636072
Cer(d18:1_24:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.3918660826768663
Cer(d18:2_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5568998320560039
Cer(d18:2_24:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,2.4835622489615483
Cer(d20:1_22:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.14115672425585898
Cer(d18:1_26:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,8.68278923144057
Cer(d18:1_14:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.7083791195891787
Cer(d18:2_16:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5524659639824393
Cer(d17:1_24:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.46352882422151104
Cer(d19:1_24:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.34826295491180803
Cer(t19:2_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.16043190445720226
Cer(t18:1_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.07024785370468786
Cer(t19:1_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,11.444036105227084
Cer(d20:1_23:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.4079631379243668
Cer(d20:1_24:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.37991757335104703
Cer(d18:0_16:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.9220061228887013
Cer(m18:0_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.42496935898336374
Cer(d18:0_26:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.06931231289003677
Cer(d20:1_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.3986276492863785
Cer(d20:0_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.08802638509796637
Cer(d18:0_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.10359678370535148
Cer(t17:0_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.04041096631667014
Cer(m18:2_24:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,1.315249992147799
Cer(d20:1_24:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,9.053281434881445
Cer(d17:1_16:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.4442546408487589
Cer(d17:1_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.14850476812769117
Cer(d18:0_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.1246479918557634
Cer(d20:0_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.04258528855466065
Cer(d17:0_35:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.04102458418878192
Cer(t21:1_23:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.33890702804093276
Cer(m10:0_13:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.09125719666580281
Cer(m18:2_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.3237025101280973
Cer(t19:1_21:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.054491216556051415
Cer(d18:1_22:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.2292419676954461
Cer(m20:2_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.054333595636034196
Cer(t19:0_19:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.019605270009662428
Cer(t21:1_23:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.3642459982294886
Cer(t13:2_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5096031284777275
Cer(m20:2_18:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.02732217996178672
Cer(d19:1_26:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.27391356263764466
Cer(m18:1_22:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.15094709207172197
Cer(d17:1_29:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.3826911866961472
Cer(t17:0_26:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.29377943110822596
Cer(d23:3),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0
Cer(m13:1_10:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0008833121315772659
Cer(t43:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.24117424742539353
Cer(d17:2_30:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,6.357621204208341
Cer(d17:1_39:6),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.026590759189362993
Cer(d18:1_22:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.023357823103041398
Cer(t20:0_24:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.5111410978713845
Cer(m20:1_24:2),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0
Cer(m13:0_7:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.22621712453774742
Cer(t15:0_26:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.08252821848031423
Cer(t43:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.2698093174019762
Cer(m38:1),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.005898235110740555
Cer(d18:1_12:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0247723665228474
Cer(t18:1_14:0),Area[s93-1],H1299,Res,Resistant,C18:0+C18:1,0.0
Cer(t17:2_6:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0005795223560811852
Cer(d18:1_17:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,3.8306140190585065
Cer(d13:2_22:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.3279274890337512
Cer(d18:1_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,2.115281977223338
Cer(m18:1_24:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.0160696053034106
Cer(m18:2_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,2.0354740570501093
Cer(d18:1_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.749480704194683
Cer(d18:1_24:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,8.519042197447126
Cer(d18:1_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,11.048637836620577
Cer(d18:0_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.49464502519551035
Cer(t18:0_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.16958181114661994
Cer(d20:1_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.4919805690109185
Cer(d19:0_31:4),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.03250982747084384
Cer(t16:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0
Cer(d23:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.001562622305847147
Cer(d18:1_16:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,5.816723681256453
Cer(d18:1_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.7934191080861037
Cer(d18:0_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.15956316028289413
Cer(m18:1_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.39526467542963367
Cer(d20:1_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5053033029307449
Cer(d18:1_24:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.513608403043262
Cer(d18:2_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5774618310367997
Cer(d18:2_24:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,3.559977913489306
Cer(d20:1_22:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.311483244397703
Cer(d18:1_26:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,5.974189046177701
Cer(d18:1_14:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5811267272334859
Cer(d18:2_16:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5825976505708064
Cer(d17:1_24:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.48992979183608576
Cer(d19:1_24:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.32891502999249717
Cer(t19:2_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.15781573898266177
Cer(t18:1_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.06917986505205896
Cer(t19:1_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,15.855830384338987
Cer(d20:1_23:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5408247518008028
Cer(d20:1_24:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.22224216626291815
Cer(d18:0_16:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.5242101496777264
Cer(m18:0_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.45156184629103124
Cer(d18:0_26:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.031210310473792486
Cer(d20:1_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.37864605441959304
Cer(d20:0_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.060019803293557834
Cer(d18:0_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.10107184873263259
Cer(t17:0_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.029468587205689
Cer(m18:2_24:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,1.303760893660223
Cer(d20:1_24:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,5.898871103426641
Cer(d17:1_16:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.4519097238724321
Cer(d17:1_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.18867257871040133
Cer(d18:0_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.08303878517692032
Cer(d20:0_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.02561757794371717
Cer(d17:0_35:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.07000845998863016
Cer(t21:1_23:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.1992982699407547
Cer(m10:0_13:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.08801894979536248
Cer(m18:2_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.27607134461025795
Cer(t19:1_21:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.026180659727973933
Cer(d18:1_22:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.11607705526723723
Cer(m20:2_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.04191806236248909
Cer(t19:0_19:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.011666005188409058
Cer(t21:1_23:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.4126722063844932
Cer(t13:2_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.3000584039681959
Cer(m20:2_18:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0504013667252359
Cer(d19:1_26:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.21218760186595778
Cer(m18:1_22:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.07741744778648509
Cer(d17:1_29:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.31828821250030487
Cer(t17:0_26:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.29519643655142974
Cer(d23:3),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0
Cer(m13:1_10:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.002553361936803311
Cer(t43:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.1637304996099384
Cer(d17:2_30:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,17.578845413994674
Cer(d17:1_39:6),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.013472719508206615
Cer(d18:1_22:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0041925308495187365
Cer(t20:0_24:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.4218530455452276
Cer(m20:1_24:2),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0
Cer(m13:0_7:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.21257068512431349
Cer(t15:0_26:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0515914456336418
Cer(t43:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.23500116683583017
Cer(m38:1),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0028997117200717276
Cer(d18:1_12:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.020925938075948336
Cer(t18:1_14:0),Area[s98-1],H1650,Res,Resistant,C18:0+C18:1,0.0
Cer(t17:2_6:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.005416339271337493
Cer(d18:1_17:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,25.417578934152036
Cer(d13:2_22:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.149328501427645
Cer(d18:1_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,2.2167989422430283
Cer(m18:1_24:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.6285222718235424
Cer(m18:2_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.6313543166680562
Cer(d18:1_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.7325794536112492
Cer(d18:1_24:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,3.337079397564298
Cer(d18:1_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,9.239500465782365
Cer(d18:0_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.7041469924503281
Cer(t18:0_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.09599125852160284
Cer(d20:1_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.9467958925371259
Cer(d19:0_31:4),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.02156561841102125
Cer(t16:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0
Cer(d23:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.004778203858368258
Cer(d18:1_16:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,4.034577471039358
Cer(d18:1_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.9236861340876932
Cer(d18:0_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.23121145143676156
Cer(m18:1_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.4909676759409696
Cer(d20:1_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.5078144074129569
Cer(d18:1_24:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.3984914324139126
Cer(d18:2_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.9074268230499734
Cer(d18:2_24:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.5999863312486569
Cer(d20:1_22:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3152680522131877
Cer(d18:1_26:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,7.298368528725903
Cer(d18:1_14:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.2675991160441147
Cer(d18:2_16:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.43365499717240047
Cer(d17:1_24:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.4685006010811706
Cer(d19:1_24:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.49162022248062903
Cer(t19:2_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.09174243758858683
Cer(t18:1_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.22849999764761073
Cer(t19:1_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,4.099676991424269
Cer(d20:1_23:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.5494817181209368
Cer(d20:1_24:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3576017517272532
Cer(d18:0_16:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.6158270623772054
Cer(m18:0_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.22063400961709073
Cer(d18:0_26:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.052371514829650787
Cer(d20:1_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3563417781630267
Cer(d20:0_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0634503626107243
Cer(d18:0_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0908635665036266
Cer(t17:0_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.032000233192293066
Cer(m18:2_24:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.31702888511892824
Cer(d20:1_24:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,7.7717844684130375
Cer(d17:1_16:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3464418711582628
Cer(d17:1_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.15197004980767412
Cer(d18:0_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.03814503528741084
Cer(d20:0_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.03466329499602894
Cer(d17:0_35:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.02740203393688625
Cer(t21:1_23:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.26986245515337176
Cer(m10:0_13:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.2094104078660296
Cer(m18:2_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.2950334903474621
Cer(t19:1_21:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.026202320176489387
Cer(d18:1_22:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.23193721524178823
Cer(m20:2_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.08905369742934705
Cer(t19:0_19:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.14335142419843452
Cer(t21:1_23:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.16159657557158194
Cer(t13:2_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,1.3486967115101254
Cer(m20:2_18:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.01610400155480321
Cer(d19:1_26:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.5318015988027167
Cer(m18:1_22:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.12018197644064091
Cer(d17:1_29:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.7172901420251891
Cer(t17:0_26:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.2962561843079655
Cer(d23:3),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0
Cer(m13:1_10:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.012003638668609826
Cer(t43:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.10851457917812005
Cer(d17:2_30:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,12.538598242770474
Cer(d17:1_39:6),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0
Cer(d18:1_22:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.025046293201426748
Cer(t20:0_24:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3694182281756681
Cer(m20:1_24:2),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0
Cer(m13:0_7:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.3817852101331267
Cer(t15:0_26:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.05878011692038983
Cer(t43:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.10083618059784731
Cer(m38:1),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.001702414538154431
Cer(d18:1_12:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0
Cer(t18:1_14:0),Area[s6-1],MDAMB231,C18,Sensitive,Ctr,0.0
Cer(t17:2_6:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.002751490949184826
Cer(d18:1_17:2),Area[s46-1],H460,C18,Sensitive,Ctr,6.737996023687434
Cer(d13:2_22:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.40011282392159264
Cer(d18:1_22:0),Area[s46-1],H460,C18,Sensitive,Ctr,1.6103322526925943
Cer(m18:1_24:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.9741864897338623
Cer(m18:2_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,2.117693853969881
Cer(d18:1_23:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.7196895325754687
Cer(d18:1_24:1),Area[s46-1],H460,C18,Sensitive,Ctr,6.650563792181671
Cer(d18:1_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,10.696446942253164
Cer(d18:0_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.917374698786654
Cer(t18:0_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.12072382780605731
Cer(d20:1_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.6850291300703738
Cer(d19:0_31:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.00456303144024853
Cer(t16:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.0
Cer(d23:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.004447872905396662
Cer(d18:1_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,3.5745995276612437
Cer(d18:1_18:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.3980822941374188
Cer(d18:0_22:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.269789154072244
Cer(m18:1_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.6905214260264804
Cer(d20:1_23:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.9231279975180868
Cer(d18:1_24:3),Area[s46-1],H460,C18,Sensitive,Ctr,1.5833602435525687
Cer(d18:2_22:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.567316380550645
Cer(d18:2_24:1),Area[s46-1],H460,C18,Sensitive,Ctr,2.4879728711104683
Cer(d20:1_22:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.41040736553406615
Cer(d18:1_26:1),Area[s46-1],H460,C18,Sensitive,Ctr,9.486727987504528
Cer(d18:1_14:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.2170686221852766
Cer(d18:2_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.4992169676483383
Cer(d17:1_24:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.37216329550148763
Cer(d19:1_24:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.3480590641591085
Cer(t19:2_23:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.10228466729104359
Cer(t18:1_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.059412605432236705
Cer(t19:1_23:0),Area[s46-1],H460,C18,Sensitive,Ctr,8.856627549368202
Cer(d20:1_23:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.6097996009710033
Cer(d20:1_24:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.4022674416953465
Cer(d18:0_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.957145551470651
Cer(m18:0_24:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.6091616662882094
Cer(d18:0_26:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.06119210003392735
Cer(d20:1_18:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.2573310997932173
Cer(d20:0_18:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.06012317721870941
Cer(d18:0_23:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.10219419660257928
Cer(t17:0_23:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.030398272840631867
Cer(m18:2_24:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.9422473653919131
Cer(d20:1_24:3),Area[s46-1],H460,C18,Sensitive,Ctr,8.125637251756233
Cer(d17:1_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.22961520160428478
