species,sample,cellline,sensitivity,group,treatment,pct
SM(d31:1),Area[s11-1],A549,Res,Resistant,Ctr,0.015746912129889136
SM(d16:1_16:0),Area[s11-1],A549,Res,Resistant,Ctr,1.0930706003836235
SM(d17:1_16:0),Area[s11-1],A549,Res,Resistant,Ctr,1.9490462450816988
SM(d20:1_13:0),Area[s11-1],A549,Res,Resistant,Ctr,0.00446653162502289
SM(d18:2_16:0),Area[s11-1],A549,Res,Resistant,Ctr,2.77990554190046
SM(d18:1_16:0),Area[s11-1],A549,Res,Resistant,Ctr,30.757700839479323
SM(d24:0_10:1),Area[s11-1],A549,Res,Resistant,Ctr,0.5484324483948243
SM(d18:0_16:0),Area[s11-1],A549,Res,Resistant,Ctr,4.643216747436347
SM(d18:2_18:3),Area[s11-1],A549,Res,Resistant,Ctr,0.20562668630434913
SM(d18:1_18:3),Area[s11-1],A549,Res,Resistant,Ctr,0.6951132408023102
SM(d18:1_18:0),Area[s11-1],A549,Res,Resistant,Ctr,1.0021330543021891
SM(d18:1_22:0),Area[s11-1],A549,Res,Resistant,Ctr,5.480512727852553
SM(d40:1),Area[s11-1],A549,Res,Resistant,Ctr,0.027051027602377667
SM(d18:1_23:0),Area[s11-1],A549,Res,Resistant,Ctr,0.8564296434120534
SM(d18:1_24:1),Area[s11-1],A549,Res,Resistant,Ctr,22.258438757217817
SM(d42:2),Area[s11-1],A549,Res,Resistant,Ctr,1.9566663377508513
SM(d18:1_24:0),Area[s11-1],A549,Res,Resistant,Ctr,8.36220867423401
SM(d42:1),Area[s11-1],A549,Res,Resistant,Ctr,0.7816307919826179
SM(d18:1_26:3),Area[s11-1],A549,Res,Resistant,Ctr,0.8345555834897903
SM(d20:1_24:0),Area[s11-1],A549,Res,Resistant,Ctr,0.4876361486833458
SM(d44:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0245674277018866
SM(t48:5),Area[s11-1],A549,Res,Resistant,Ctr,0.3425224033835023
SM(t48:4),Area[s11-1],A549,Res,Resistant,Ctr,0.10935470996220856
SM(d35:1),Area[s11-1],A549,Res,Resistant,Ctr,0.3766408718855965
SM(d20:1_15:0),Area[s11-1],A549,Res,Resistant,Ctr,0.008916295093328756
SM(d22:1_15:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0006527402177148033
SM(t37:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0
SM(d30:1),Area[s11-1],A549,Res,Resistant,Ctr,0.011475625237920636
SM(d18:2_14:0),Area[s11-1],A549,Res,Resistant,Ctr,0.038201127930174016
SM(d33:2),Area[s11-1],A549,Res,Resistant,Ctr,0.035589869643238015
SM(d16:1_18:3),Area[s11-1],A549,Res,Resistant,Ctr,0.1005869818720873
SM(t18:0_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.017117052275550538
SM(t34:1),Area[s11-1],A549,Res,Resistant,Ctr,0.05146737968165684
SM(d36:2),Area[s11-1],A549,Res,Resistant,Ctr,0.7161964159632541
SM(d18:1_20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.6172679522732025
SM(d38:1),Area[s11-1],A549,Res,Resistant,Ctr,0.8094413481413092
SM(d18:2_22:0),Area[s11-1],A549,Res,Resistant,Ctr,2.169035750603624
SM(d40:2),Area[s11-1],A549,Res,Resistant,Ctr,0.002654077871751784
SM(d18:1_23:1),Area[s11-1],A549,Res,Resistant,Ctr,0.47225266543232003
SM(d42:4),Area[s11-1],A549,Res,Resistant,Ctr,0.21560649701530313
SM(d18:1_24:3),Area[s11-1],A549,Res,Resistant,Ctr,0.4397913824878515
SM(d18:2_24:1),Area[s11-1],A549,Res,Resistant,Ctr,2.9251366946953494
SM(d43:1),Area[s11-1],A549,Res,Resistant,Ctr,0.05541562729603146
SM(d18:1_26:4),Area[s11-1],A549,Res,Resistant,Ctr,0.712785306335137
SM(d44:5),Area[s11-1],A549,Res,Resistant,Ctr,0.712785306335137
SM(d20:1_24:1),Area[s11-1],A549,Res,Resistant,Ctr,0.5946030368288016
SM(d44:2),Area[s11-1],A549,Res,Resistant,Ctr,0.14976714790927761
SM(t34:2),Area[s11-1],A549,Res,Resistant,Ctr,0.04068218167302985
SM(d18:1_25:1),Area[s11-1],A549,Res,Resistant,Ctr,0.3485360662534217
SM(d43:2),Area[s11-1],A549,Res,Resistant,Ctr,0.04395895201035728
SM(t42:1),Area[s11-1],A549,Res,Resistant,Ctr,0.3803027216725162
SM(d40:0),Area[s11-1],A549,Res,Resistant,Ctr,0.19526968937769326
SM(d32:0),Area[s11-1],A549,Res,Resistant,Ctr,0.14976101888960264
SM(d20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.00033566951246997013
SM(d42:0),Area[s11-1],A549,Res,Resistant,Ctr,1.3833007839118885e-13
SM(d38:0),Area[s11-1],A549,Res,Resistant,Ctr,0.06587908417847997
SM(d44:3),Area[s11-1],A549,Res,Resistant,Ctr,0.3310856322025245
SM(t42:8),Area[s11-1],A549,Res,Resistant,Ctr,0.014418667276619938
SM(d44:8),Area[s11-1],A549,Res,Resistant,Ctr,0.15157636244275643
SM(d44:7),Area[s11-1],A549,Res,Resistant,Ctr,0.7194392467944346
SM(t32:1),Area[s11-1],A549,Res,Resistant,Ctr,0.0062838041658986165
SM(d43:0),Area[s11-1],A549,Res,Resistant,Ctr,0.07715211916169434
SM(d17:1_18:3),Area[s11-1],A549,Res,Resistant,Ctr,0.09947576414355082
SM(d36:3),Area[s11-1],A549,Res,Resistant,Ctr,0.16911413129602684
SM(d39:1),Area[s11-1],A549,Res,Resistant,Ctr,0.22227308697785347
SM(t43:4),Area[s11-1],A549,Res,Resistant,Ctr,0.009270391502964295
SM(d36:0),Area[s11-1],A549,Res,Resistant,Ctr,0.09364265000051837
SM(t38:7),Area[s11-1],A549,Res,Resistant,Ctr,0.0006342351400958705
SM(t34:0),Area[s11-1],A549,Res,Resistant,Ctr,0.02623792828063894
SM(d20:1_20:3),Area[s11-1],A549,Res,Resistant,Ctr,0.04277561743521119
SM(d32:5),Area[s11-1],A549,Res,Resistant,Ctr,0.0005681513253156433
SM(d40:7),Area[s11-1],A549,Res,Resistant,Ctr,0.2081907627331229
SM(t20:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0019694889345190274
SM(d18:2_16:1),Area[s11-1],A549,Res,Resistant,Ctr,0.009805345449097863
SM(d30:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0007980248319157079
SM(t26:3),Area[s11-1],A549,Res,Resistant,Ctr,0.0001777947360805181
SM(d35:2),Area[s11-1],A549,Res,Resistant,Ctr,0.11266351003882405
SM(t42:0),Area[s11-1],A549,Res,Resistant,Ctr,0.012991642494213279
SM(d40:3),Area[s11-1],A549,Res,Resistant,Ctr,0.0
SM(t44:1),Area[s11-1],A549,Res,Resistant,Ctr,0.013581001604282534
SM(d44:0),Area[s11-1],A549,Res,Resistant,Ctr,0.0007100178792477673
SM(t37:3),Area[s11-1],A549,Res,Resistant,Ctr,0.0010190054462631826
SM(t35:2),Area[s11-1],A549,Res,Resistant,Ctr,0.0
SM(d31:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.013758506684567996
SM(d16:1_16:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.5953680176879056
SM(d17:1_16:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.6219210043088942
SM(d20:1_13:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0062710477151301115
SM(d18:2_16:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.6290932623339293
SM(d18:1_16:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,25.01308477883251
SM(d24:0_10:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.30971365781586013
SM(d18:0_16:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.0612551192815833
SM(d18:2_18:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.03480679425249852
SM(d18:1_18:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.6307815514040556
SM(d18:1_18:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,2.304511747142939
SM(d18:1_22:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,5.322495665073469
SM(d40:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.02468345723220474
SM(d18:1_23:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.5378783189984624
SM(d18:1_24:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,23.379719894400733
SM(d42:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,3.5937908441483106
SM(d18:1_24:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,4.104195431921441
SM(d42:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.2866408452052308
SM(d18:1_26:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.36409946800895715
SM(d20:1_24:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.15153658918113833
SM(d44:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.006385605446022543
SM(t48:5),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.37202767284965554
SM(t48:4),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.04253821187415773
SM(d35:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.4532564854675427
SM(d20:1_15:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.007604803623014186
SM(d22:1_15:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0004213124967538352
SM(t37:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0008094550338652645
SM(d30:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.012047715237250511
SM(d18:2_14:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.017389919518043077
SM(d33:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.006764690133410861
SM(d16:1_18:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0374770910578416
SM(t18:0_16:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.00563629868774958
SM(t34:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.03607541376567997
SM(d36:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.4805348880731246
SM(d18:1_20:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.2907455114631847
SM(d38:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.6943500646369594
SM(d18:2_22:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,2.9952894576573432
SM(d40:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0018002154177001136
SM(d18:1_23:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,2.391317902694096
SM(d42:4),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.8963386158570952
SM(d18:1_24:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.32749960611581713
SM(d18:2_24:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,5.552087808949436
SM(d43:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.14228862247128243
SM(d18:1_26:4),Area[s21-1],MCF10A,Res,Resistant,Ctr,2.895577818662027
SM(d44:5),Area[s21-1],MCF10A,Res,Resistant,Ctr,2.895577818662027
SM(d20:1_24:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.7082296421039888
SM(d44:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.4115187582511848
SM(t34:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0012402634060056901
SM(d18:1_25:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.1640283312414241
SM(d43:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.05133913156336364
SM(t42:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.19000458965264577
SM(d40:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,8.361263780105538e-05
SM(d32:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.02710571918034438
SM(d20:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0001335476914730199
SM(d42:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,2.298156684933898e-11
SM(d38:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.017323352900937845
SM(d44:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.2896109635694367
SM(t42:8),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.015353379559875986
SM(d44:8),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.9834686789437596
SM(d44:7),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.7418387368836281
SM(t32:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0009175759469216549
SM(d43:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.03693137860264914
SM(d17:1_18:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.041404659804035474
SM(d36:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0705663110733225
SM(d39:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.26932435194388
SM(t43:4),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.010669400562288997
SM(d36:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.15241831970754427
SM(t38:7),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0005845142163039026
SM(t34:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.012318688067504085
SM(d20:1_20:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.1262037119805406
SM(d32:5),Area[s21-1],MCF10A,Res,Resistant,Ctr,1.8619745560627116e-07
SM(d40:7),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.00966515775077518
SM(t20:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0
SM(d18:2_16:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0
SM(d30:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0
SM(t26:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0
SM(d35:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.05887129716941325
SM(t42:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.009362081969437505
SM(d40:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.01676726113885468
SM(t44:1),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.03522997872910293
SM(d44:0),Area[s21-1],MCF10A,Res,Resistant,Ctr,3.741005018563514e-05
SM(t37:3),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0
SM(t35:2),Area[s21-1],MCF10A,Res,Resistant,Ctr,0.0
SM(d31:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.01945291650437642
SM(d16:1_16:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.9401196175313464
SM(d17:1_16:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.1241416114101723
SM(d20:1_13:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.014459799454303075
SM(d18:2_16:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.5293743202823264
SM(d18:1_16:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,40.2307133029613
SM(d24:0_10:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.5854076206737855
SM(d18:0_16:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,4.93963731413501
SM(d18:2_18:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.093609048663297
SM(d18:1_18:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.1693427526390852
SM(d18:1_18:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.2255008567552164
SM(d18:1_22:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,3.151537819196884
SM(d40:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.019421372705002916
SM(d18:1_23:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.48184548783403436
SM(d18:1_24:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,17.479668138373626
SM(d42:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.9235665982828818
SM(d18:1_24:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,3.4130933286306333
SM(d42:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.3646125444805702
SM(d18:1_26:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.2445344341287212
SM(d20:1_24:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.14997504448042168
SM(d44:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.002976094501991676
SM(t48:5),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.06369209574694744
SM(t48:4),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.018570550544995186
SM(d35:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,3.511976675906904
SM(d20:1_15:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.018411049590911305
SM(d22:1_15:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0002847978006171917
SM(t37:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0009770850261146666
SM(d30:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.00624110868460364
SM(d18:2_14:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.04457441314433254
SM(d33:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.029126496322642234
SM(d16:1_18:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.05477416956728086
SM(t18:0_16:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.023368980174128223
SM(t34:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.4845535017252639
SM(d36:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.485806692188481
SM(d18:1_20:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.4623089548535019
SM(d38:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.557517330196896
SM(d18:2_22:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.9313228923281172
SM(d40:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0010995116636703672
SM(d18:1_23:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.849944016035961
SM(d42:4),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.43061742691665633
SM(d18:1_24:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.24535459331694928
SM(d18:2_24:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,3.663780188069691
SM(d43:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.1493191278647093
SM(d18:1_26:4),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.2092263858951324
SM(d44:5),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.2092263858951324
SM(d20:1_24:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.2666555845907396
SM(d44:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.403337228656415
SM(t34:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.04711778456246443
SM(d18:1_25:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.787890395867836
SM(d43:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0801516840719108
SM(t42:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0622815646555548
SM(d40:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.09149529396864926
SM(d32:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.12230402341228015
SM(d20:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,9.432119435124687e-05
SM(d42:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0008589750270214681
SM(d38:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.03861400518878833
SM(d44:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.2571889946450599
SM(t42:8),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.011346248997401586
SM(d44:8),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.3733013789921774
SM(d44:7),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.7738680092836928
SM(t32:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.010575481737717198
SM(d43:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.04480696807851639
SM(d17:1_18:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.11060801469585425
SM(d36:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.225935163583163
SM(d39:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.19446258743406797
SM(t43:4),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0077326167648283815
SM(d36:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.1533992001305233
SM(t38:7),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0024779731760085754
SM(t34:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0539638346415472
SM(d20:1_20:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.012159196660976052
SM(d32:5),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0011487720818410296
SM(d40:7),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.04074398768432086
SM(t20:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.00026520082764045725
SM(d18:2_16:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.006809604886455564
SM(d30:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0020647594876807437
SM(t26:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0
SM(d35:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.2348063798636303
SM(t42:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.005170392434820845
SM(d40:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.010650001349117201
SM(t44:1),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.010649918282235313
SM(d44:0),Area[s26-1],Hs578t,Res,Resistant,Ctr,1.2405620237901143e-13
SM(t37:3),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0
SM(t35:2),Area[s26-1],Hs578t,Res,Resistant,Ctr,0.0
SM(d31:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.015147079426697872
SM(d16:1_16:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.6972110924852059
SM(d17:1_16:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.8261772879240176
SM(d20:1_13:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0099748587899434
SM(d18:2_16:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.9715865533952955
SM(d18:1_16:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,22.912675009059473
SM(d24:0_10:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.6277348048480388
SM(d18:0_16:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,14.822171099173092
SM(d18:2_18:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0637428736861271
SM(d18:1_18:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.3581384299295058
SM(d18:1_18:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,3.340248325643908
SM(d18:1_22:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,5.712122055770115
SM(d40:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.04532931751264729
SM(d18:1_23:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.7515842381274505
SM(d18:1_24:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,15.984477870907035
SM(d42:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,2.147710161729844
SM(d18:1_24:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,4.4193369382999395
SM(d42:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.6326073973299267
SM(d18:1_26:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.40186484321808513
SM(d20:1_24:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.40594074883989656
SM(d44:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.03460320141847723
SM(t48:5),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.48938912060572337
SM(t48:4),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.12143673499312414
SM(d35:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.2049621715667895
SM(d20:1_15:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.017123573798434523
SM(d22:1_15:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0069385440451253015
SM(t37:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0029504368845154156
SM(d30:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.010979898846233288
SM(d18:2_14:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.03999293039766703
SM(d33:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.02646997590654885
SM(d16:1_18:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.050860605965397404
SM(t18:0_16:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0095578861823287
SM(t34:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.013475337222246201
SM(d36:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.9013377899708925
SM(d18:1_20:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.4961411821618622
SM(d38:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,2.147157986037734
SM(d18:2_22:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,2.30082062632564
SM(d40:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0012946994043433403
SM(d18:1_23:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.5795987011233872
SM(d42:4),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.21112748940876522
SM(d18:1_24:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.4158619522111691
SM(d18:2_24:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.530493929304989
SM(d43:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.5118795500361405
SM(d18:1_26:4),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.9449109919753321
SM(d44:5),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.9449109919753321
SM(d20:1_24:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.5489015855165846
SM(d44:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.008079028420817
SM(t34:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.03463439454292878
SM(d18:1_25:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.9219079739108725
SM(d43:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.2657836854271382
SM(t42:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.08424036490601224
SM(d40:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.366447304549646
SM(d32:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.251079394458614
SM(d20:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.00017460769987717321
SM(d42:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.3202029947751294
SM(d38:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.16140633323287398
SM(d44:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.2139635875550955
SM(t42:8),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.022240844873217494
SM(d44:8),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.4483400804999087
SM(d44:7),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.0943439072966819
SM(t32:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0021269077803819855
SM(d43:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.1259372155878422
SM(d17:1_18:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.05710169496313328
SM(d36:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.8245616245378916
