species,sample,cellline,sensitivity,group,treatment,pct
PE(19:2COOH_20:4),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.006642734370727429
PE(19:0COOH_20:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.22111619200939278
PE(O-19:0_18:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,2.783900589678171
PE(O-18:0_16:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.009017882714231856
PE(P-12:0_20:4),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00569243261278643
PE(20:0_20:0COOH),Area[s30-1],Hs578t,Res,Resistant,C18:0,3.4701982613641595
PE(P-12:0_22:6),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0010683535224895757
PE(O-12:1_22:6),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00067294335870508
PE(20:4_14:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.001166201764142972
PE(16:1_22:6),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.007430397719522002
PE(O-16:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0
PE(19:1CHO),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00010144881015289385
PE(O-16:0_16:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0011029193530657545
PE(18:0_21:2COOH),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0053538984171069256
PE(21:2COOH_22:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.049041889814784585
PE(P-49:15),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.002303705442110383
PE(21:0COOH_18:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.14214078082711187
PE(O-50:15),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.31861529110008213
PE(O-14:1_20:4),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.006992518576719527
PE(P-24:8_24:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.35564559200785045
PE(21:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,5.866013253936312e-05
PE(21:1CHO_18:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.010508509635983137
PE(O-18:0_18:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.004034138040454781
PE(19:2),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00022302084209151275
PE(P-16:3_4:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0023796952086290344
PE(34:0CHO),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0008496591673260924
PE(14:0_16:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0003696469921058662
PE(16:1_19:3COOH),Area[s30-1],Hs578t,Res,Resistant,C18:0,5.8440978519600955e-05
PE(O-15:1_5:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00014405256021115105
PE(23:2),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0008554436224732458
PE(16:0COOH_18:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.02804500338617977
PE(P-7:0_13:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00014462554301582063
PE(17:1COOH_18:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.019072975836504507
PE(23:4_18:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,6.075750303140772
PE(18:1_24:2),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.004765505912169474
PE(26:3_19:1COOH),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.004751515518311668
PE(O-26:8_22:6),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.3953700769707868
PE(P-17:0_18:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.5844286392653161
PE(O-19:1_18:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,1.4547128090241228
PE(O-16:1_17:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.008674305805934441
PE(O-18:0_20:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0018136314408495283
PE(O-18:0_22:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00021891407935975123
PE(O-18:0_22:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.002712893730985326
PE(P-18:1_20:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.07298447138971687
PE(28:2_19:1COOH),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0001964038865412134
PE(P-18:0_22:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.015425315121694571
PE(O-18:1_24:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00663253720661341
PE(21:2CHO_22:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0030409016580686533
PE(O-13:1_5:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.005334622434649307
PE(23:0_16:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,5.512539469827787
PE(23:5_16:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.004437792915650863
PE(18:2_22:6),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0026899688214639746
PE(18:0_20:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0014592766952708385
PE(18:0_24:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.3520752916730704
PE(14:0_20:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0
PE(18:1_24:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.005468229672205818
PE(19:2COOH_20:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.00040471049229530524
PE(24:1_20:4),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0024290638427270444
PE(24:3_19:1COOH),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.008360402327219726
PE(21:2CHO),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0005823462928456178
PE(20:0COOH_28:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0015491084756376673
PE(P-20:2),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0002252570846510977
PE(P-18:0_24:6),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.053027607078024355
PE(P-18:0_20:1),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.09144175441172346
PE(O-24:8_22:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.041848250907524
PE(20:0_22:2COOH),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.18590531385405906
PE(O-18:1_24:4),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.0011648012728590383
PE(O-19:0_18:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.494560532106325
PE(O-24:8_24:5),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.1833683399478292
PE(O-21:4_22:0),Area[s30-1],Hs578t,Res,Resistant,C18:0,0.17714890753496385
PE(P-16:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.30137332575180764
PE(P-16:0_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.1983581307194309
PE(P-16:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,2.0780689235237686
PE(P-18:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.3215196579636041
PE(P-18:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.3269347809569938
PE(P-16:0_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.3912822078704592
PE(P-16:0_22:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,2.914920282513455
PE(P-18:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,2.59901958017931
PE(P-18:0_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.20352771996651875
PE(18:1_18:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.17298058684855527
PE(18:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,6.4539986013848045
PE(P-18:0_22:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.1491485054493131
PE(P-20:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.7679427180766337
PE(21:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0009016529733200598
PE(13:1_8:0CHO),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0011264591098966846
PE(O-16:1_16:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.020276996420819857
PE(16:0_16:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.07314419257314518
PE(O-16:1_18:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.025673277669199752
PE(O-16:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.2266654903761914
PE(O-16:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.07306179614830728
PE(16:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.12472967484303671
PE(O-17:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.02177565335753476
PE(16:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.8815484968307543
PE(O-16:1_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.08053423444327633
PE(O-16:1_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.8085262809694111
PE(O-16:1_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.07039374784039755
PE(O-18:2_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.12456266367374821
PE(O-18:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.22628179215691313
PE(O-36:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.01951275640559515
PE(17:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.271220766244014
PE(19:1_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.14619425645296316
PE(20:5_16:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00077119535099618
PE(O-17:1_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.007903717886666514
PE(16:0_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.038569556661980774
PE(O-17:1_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.11144701031158633
PE(16:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.40326605824737244
PE(18:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.4588213315449985
PE(18:0_18:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.4588213315449985
PE(18:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,8.147073075753793
PE(18:1_18:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.05357326486575962
PE(O-16:1_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.2913305333335854
PE(O-20:6_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.006245056500619291
PE(O-16:0_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.5716418744599194
PE(O-16:1_22:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.6832652837832873
PE(O-18:1_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.017693675960759367
PE(O-18:1_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.06668483265192351
PE(O-20:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.04061994951475014
PE(O-17:1_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.021693864135627215
PE(22:6_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.10803576552591626
PE(16:0_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.07234342856609782
PE(18:1_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.9084543238922367
PE(38:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.01119945511731083
PE(17:0CHO_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.03496253366050192
PE(18:0_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.1746796170351408
PE(O-18:2_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.13420997178677593
PE(18:0_20:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.041321494324869396
PE(O-18:1_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.4768053870137628
PE(O-16:1_24:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.0983470624315377
PE(O-18:1_22:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.10851458504019794
PE(18:0_21:6CHO),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.10938592098482895
PE(18:0_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.7324964733491238
PE(18:0_22:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.681568211821899
PE(21:2CHO_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.04960783134279718
PE(40:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.29340367890974156
PE(22:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.011371702253496808
PE(O-18:1_24:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.41989338384544606
PE(21:0COOH_18:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.14863230647381168
PE(21:2COOH_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.33257392003116276
PE(21:3CHO_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.02964724166749263
PE(21:3CHO_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.17591582548669246
PE(24:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.019126765518796933
PE(21:2COOH_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.21271851578452028
PE(21:2CHO_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.054724748988160286
PE(24:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.004654160223356267
PE(26:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.002934894445138241
PE(26:2_19:1COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.002174930228293944
PE(O-16:0_2:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.01570549419582839
PE(P-20:6_12:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(P-18:0_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.07631607699218387
PE(P-18:0_22:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.20412415784905272
PE(16:0_18:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.025719798567487285
PE(O-18:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.1863448099195893
PE(O-18:2_20:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.03283637306494021
PE(18:0_20:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.08085568975299262
PE(O-18:1_22:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.02827085106019407
PE(O-18:1_22:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.021045781390653714
PE(O-18:1_22:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.01166775885569122
PE(18:1_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.3019084768347682
PE(18:0_22:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.05106027491136188
PE(18:0_22:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.009102462289357424
PE(18:1_21:3COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.21476637609334615
PE(21:2CHO_22:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.09494689942338597
PE(21:3COOH_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.023111903195409608
PE(P-18:1_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.2961035510940151
PE(P-18:0_24:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.08924697085738843
PE(O-21:4_24:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.10998648982360401
PE(18:1_22:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.018971654208936945
PE(21:2CHO_20:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.013745624320870444
PE(18:1_24:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.04191726049647475
PE(20:0COOH_20:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.778909102779002
PE(22:0COOH_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.2603971934098352
PE(20:1_20:0COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.04932752136553785
PE(18:1_26:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.005103412481534295
PE(20:0COOH_24:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.007496320291991451
PE(P-16:0_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.17045038083820047
PE(O-16:1_18:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0012427117481003099
PE(21:2CHO_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.012775059471341955
PE(21:2COOH_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.046056180258474626
PE(16:1_16:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00017632395133184312
PE(O-17:1_22:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,6.823489749121163
PE(18:0_20:0COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,4.790421788506361
PE(22:0COOH_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.5840931908239013
PE(O-18:1_19:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.015050859345799581
PE(18:0_19:0COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.1862942713281755
PE(O-5:0_11:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,8.733382542864252e-05
PE(16:1_18:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.007160871475643244
PE(17:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.10953073170169264
PE(18:1_19:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.1349973481305304
PE(19:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.1917141113961904
PE(O-16:1_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.019250282148561604
PE(16:0_17:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.013509220753110562
PE(19:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.010707379138209905
PE(16:0_19:0COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.02236315952283643
PE(22:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.22210711203418418
PE(19:1COOH_22:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.04133640810602788
PE(24:2_19:1COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.004202634498327426
PE(P-16:0_16:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.05370803446601031
PE(P-16:0_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.038814688062255485
PE(18:2_19:1COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.03997371888089635
PE(24:0_17:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0011929690205995066
PE(21:3CHO_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.06942278094344187
PE(43:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.03565520845593678
PE(P-4:0_14:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0036147758740172615
PE(O-24:8_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.13530054038040648
PE(21:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00034952574033889414
PE(23:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(P-16:0_18:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.11243068638485137
PE(12:0CHO_32:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00233415576898041
PE(17:2COOH_4:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.03661836463877255
PE(18:0_18:0COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.9099892153073226
PE(P-12:0_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00024131143470091068
PE(18:0_18:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.8263238439451571
PE(O-12:1_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00024261635119611486
PE(O-14:1_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0003552633627348014
PE(O-18:4_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(P-20:6_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.001055466383227347
PE(19:2CHO_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.014978869433598174
PE(19:2CHO_20:3),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.002451428688378026
PE(21:3CHO_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.016166733112264176
PE(18:0_22:4COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.15252337472918062
PE(O-13:1_20:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,9.057322714283932e-05
PE(19:2CHO_18:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.004505327240621108
PE(18:2_19:2COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.03636523850349911
PE(20:4_19:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.7315901406609691
PE(21:3COOH_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.07058448718261426
PE(18:2_21:3COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.060559062029958
PE(O-24:2_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.005822688564406196
PE(P-18:1_22:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.6740442270511597
PE(O-12:1_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0038499342349878588
PE(17:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.4484154449267177
PE(O-17:1_22:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.046785531005312936
PE(21:2CHO_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.01142777634918948
PE(21:2CHO_22:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.019177894518631788
PE(19:2COOH_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.011773864763185782
PE(P-11:0_12:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.014211991458243107
PE(P-11:0_15:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.005378029936095814
PE(P-17:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.22561821092353515
PE(O-18:1_20:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.011884514913510625
PE(21:2COOH_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.040958388701627914
PE(P-24:8_24:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.10203413726372894
PE(22:3_19:1COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.021445642146357916
PE(19:2COOH_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.038178352369939245
PE(19:0COOH_20:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.259463361197085
PE(O-19:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,3.894472318722439
PE(O-18:0_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.012602177834637917
PE(P-12:0_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0053510442429312985
PE(20:0_20:0COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,4.004790502326085
PE(P-12:0_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0005870638381345635
PE(O-12:1_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0006161126115928616
PE(20:4_14:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0006559815342636905
PE(16:1_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.03233808592633522
PE(O-16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(19:1CHO),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(O-16:0_16:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0029999947899358435
PE(18:0_21:2COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0019558424901811554
PE(21:2COOH_22:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.028822751994367537
PE(P-49:15),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0008243900108892148
PE(21:0COOH_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.14918388680194913
PE(O-50:15),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.6012782035003363
PE(O-14:1_20:4),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.004609577071866837
PE(P-24:8_24:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.7772434801539325
PE(21:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00026153648163529473
PE(21:1CHO_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0122443940327141
PE(O-18:0_18:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.003414997873785839
PE(19:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,6.217467055783938e-05
PE(P-16:3_4:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.003609208145252024
PE(34:0CHO),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0013620284096278093
PE(14:0_16:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0003328336892507196
PE(16:1_19:3COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00038544277852741663
PE(O-15:1_5:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(23:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0006470067238553167
PE(16:0COOH_18:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.015793321000414078
PE(P-7:0_13:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(17:1COOH_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.016657970737378416
PE(23:4_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,10.621432238840807
PE(18:1_24:2),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.00036574186051977056
PE(26:3_19:1COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0014502059920350214
PE(O-26:8_22:6),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.781391435410524
PE(P-17:0_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.6038511754421139
PE(O-19:1_18:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,1.8486607886432311
PE(O-16:1_17:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.007447556724309616
PE(O-18:0_20:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.001237998979296418
PE(O-18:0_22:0),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0
PE(O-18:0_22:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.0008846674753860176
PE(P-18:1_20:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.062152101508122184
PE(28:2_19:1COOH),Area[s35-1],CaCo2,Res,Resistant,C18:0,6.724594116451497e-05
PE(P-18:0_22:1),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.016107630775933912
PE(O-18:1_24:5),Area[s35-1],CaCo2,Res,Resistant,C18:0,0.006724168319914655
