treatment,species,p,log2FC,q,-log10p
Ctr,PE(P-16:3_4:0),0.816795665634675,0.08681357966592317,0.9241678658120032,0.08788657546633227
Ctr,PE(P-17:0_18:1),0.24135706914344687,-0.5550860214797546,0.5996603470471206,0.6173399763627604
Ctr,PE(P-17:0_20:4),0.31137770897832817,-0.12566859668948765,0.630605276166194,0.5067124809483288
Ctr,PE(P-18:0_16:0),0.6991744066047472,-0.7362140299480386,0.8300543447869165,0.15541447744220666
Ctr,PE(P-18:0_18:1),0.06749226006191951,-1.0379878055032177,0.5115826740052746,1.170746028083025
Ctr,PE(P-18:0_20:1),0.045562435500515995,-0.9782448448468547,0.5115826740052746,1.3413930681839925
Ctr,PE(P-18:0_20:3),0.11462848297213622,0.2702171757886169,0.5115826740052746,0.9407074547589854
Ctr,PE(P-18:0_20:4),0.045562435500515995,-0.6280361832461248,0.5115826740052746,1.3413930681839925
Ctr,PE(P-18:0_22:1),0.437796697626419,-1.1480542355948864,0.6763397700510703,0.3587275186123147
Ctr,PE(P-18:0_22:3),0.938467492260062,-0.03878765247252125,0.962428364402872,0.02758076633848699
Ctr,PE(P-18:0_22:5),0.18268833849329205,-0.1828705064555759,0.5573150579352327,0.7382891737543027
Ctr,PE(P-18:0_24:5),0.938467492260062,0.05392679304801129,0.962428364402872,0.02758076633848699
Ctr,PE(P-18:0_24:6),0.27492260061919505,-0.17669793629805403,0.619218193918,0.5607895563945322
Ctr,PE(P-18:1_18:1),0.31137770897832817,0.024872792446629932,0.630605276166194,0.5067124809483288
Ctr,PE(P-18:1_20:1),0.5880288957688339,0.128287221629178,0.7660268317853457,0.23060133207345127
Ctr,PE(P-18:1_22:5),0.006346749226006192,-1.4738735838938057,0.5115826740052746,2.1974486544325624
Ctr,PE(P-18:1_22:6),0.437796697626419,-0.22933903494282826,0.6763397700510703,0.3587275186123147
Ctr,PE(P-20:0_20:4),0.5880288957688339,-0.2603334321018089,0.7660268317853457,0.23060133207345127
Ctr,PE(P-20:2),0.21060371517027865,-0.8159000695596603,0.5702864646745748,0.6765339716730935
Ctr,PE(P-20:6_12:1),0.12595416017551453,-5.475511808995051,0.5506397474243935,0.8997874831491177
Ctr,PE(P-20:6_18:1),0.27492260061919505,-0.3867363141830107,0.619218193918,0.5607895563945322
Ctr,PE(P-24:8_24:4),0.27492260061919505,0.4684188885032309,0.619218193918,0.5607895563945322
Ctr,PE(P-24:8_24:5),0.437796697626419,0.11922031277378461,0.6763397700510703,0.3587275186123147
Ctr,PE(P-49:15),0.5789570097207692,0.3671187951535078,0.7660268317853457,0.2373536834068981
Ctr,PE(P-4:0_14:0),0.21060371517027865,-0.45693486299470004,0.5702864646745748,0.6765339716730935
Ctr,PE(P-7:0_13:0),0.5785279442360626,-0.5212431880562747,0.7660268317853457,0.23767565870385388
C18:0,PE(12:0CHO_32:0),0.4872043436202458,-1.0052861024564848,0.804220868578625,0.31228884836096876
C18:0,PE(13:1_8:0CHO),0.30735448126752474,0.22423188521344922,0.6555082299599422,0.5123604502867424
C18:0,PE(14:0_16:1),0.179533574316183,-0.6633103632028767,0.5475358979406956,0.7458543224606524
C18:0,PE(14:0_20:5),0.38268112417849554,-1.505465108192342,0.7206508304033388,0.417162958794214
C18:0,PE(16:0COOH_18:0),0.5147267547267547,0.015842304390850544,0.8161128150601834,0.2884232571012273
C18:0,PE(16:0_16:1),0.7749089557785209,-0.04062967879483539,0.9291196932468833,0.11074931979337202
C18:0,PE(16:0_17:1),0.30735448126752474,0.17753977835973253,0.6555082299599422,0.5123604502867424
C18:0,PE(16:0_18:0),0.05832235397452788,0.4459422569283118,0.3513921826965305,1.2341649548384992
C18:0,PE(16:0_18:1),0.21703771268988659,-0.24435424714762546,0.5624310619168028,0.6634647959510547
C18:0,PE(16:0_19:0COOH),0.5845352071439027,0.43819769042996387,0.8435508079142549,0.23318932564625744
C18:0,PE(16:0_20:4),0.021677646025472112,0.807221975464755,0.19349306267180663,1.6639878775865367
C18:0,PE(16:0_20:5),0.5147267547267547,0.07102368599883219,0.8161128150601834,0.2884232571012273
C18:0,PE(16:0_22:6),0.2596020404716057,-0.5664422421335035,0.6256409175365697,0.5856918981370562
C18:0,PE(16:1_16:1),0.5147267547267547,-0.4234920885553346,0.8161128150601834,0.2884232571012273
C18:0,PE(16:1_18:1),0.7353319144623491,-0.2851256115584676,0.9182123905980628,0.13351658455520587
C18:0,PE(16:1_18:2),0.33318153665979755,-0.35234818901821446,0.6747626078572371,0.4773190730080646
C18:0,PE(16:1_19:3COOH),0.6137324866903493,0.03022832099745026,0.870058616812914,0.21202088753509307
C18:0,PE(16:1_22:6),0.5147267547267547,0.5197551646597414,0.8161128150601834,0.2884232571012273
C18:0,PE(17:0CHO_20:3),0.7749089557785209,0.18173328247051324,0.9291196932468833,0.11074931979337202
C18:0,PE(17:0_18:1),0.9792669166582209,-0.5804089826042543,0.9916106172883664,0.009098917312607646
C18:0,PE(17:0_20:4),0.011246466898640811,1.2541123909623288,0.13324532116959836,1.9489838867947953
C18:0,PE(17:1COOH_18:1),0.4493343693343693,0.1530435189729443,0.784707123257848,0.3474303610980087
C18:0,PE(17:1_18:1),0.7353319144623491,-0.13395115410899447,0.9182123905980628,0.13351658455520587
C18:0,PE(17:2COOH_4:0),0.1976581872234046,0.5707680728311072,0.5475358979406956,0.7040851917650605
C18:0,PE(18:0_18:0),0.015756224451876626,0.6766440138255629,0.1582187538709278,1.8025478384146858
C18:0,PE(18:0_18:0COOH),0.30735448126752474,0.3604975989423625,0.6555082299599422,0.5123604502867424
C18:0,PE(18:0_18:1),0.8966210600993209,0.0962039937586031,0.9777632374838748,0.04739106446539127
C18:0,PE(18:0_18:2),0.1976581872234046,-0.22203519462755417,0.5475358979406956,0.7040851917650605
C18:0,PE(18:0_19:0COOH),0.11878337443554834,0.49494985947812864,0.46929169244208446,0.9252443409435736
C18:0,PE(18:0_20:0),0.6209546974764365,-0.3175285099865909,0.870058616812914,0.20694008309273323
C18:0,PE(18:0_20:0COOH),0.13227390966521402,0.2362991761262269,0.47834272703837916,0.8785258093453503
C18:0,PE(18:0_20:1),0.14687701992049818,-0.4323248048420511,0.47834272703837916,0.833046147429479
C18:0,PE(18:0_20:2),0.10633874981701068,0.3149893183546805,0.4496076965947294,0.97330844941337
C18:0,PE(18:0_20:3),0.6582687521817956,-0.40990313771238823,0.8813487181989597,0.18159676018010848
C18:0,PE(18:0_20:4),0.09491481143655056,0.6651790784899855,0.4315937652114846,1.0226660102633034
C18:0,PE(18:0_21:2COOH),0.07489386619821402,0.5700732212832675,0.40286093390752886,1.1255537489483092
C18:0,PE(18:0_21:6CHO),0.1976581872234046,0.43667307462955635,0.5475358979406956,0.7040851917650605
C18:0,PE(18:0_22:3),0.33318153665979755,0.2831705170117643,0.6747626078572371,0.4773190730080646
C18:0,PE(18:0_22:4),0.6964341294776076,0.0007628448656150059,0.9023689527102335,0.1571199539188263
C18:0,PE(18:0_22:4COOH),0.04479218044435435,0.7382215882532057,0.30842615677398283,1.34879779499381
C18:0,PE(18:0_22:5),0.8966210600993209,0.08344509460589032,0.9777632374838748,0.04739106446539127
C18:0,PE(18:0_22:6),0.8966210600993209,-0.5318019904494189,0.9777632374838748,0.04739106446539127
C18:0,PE(18:0_24:5),0.5845352071439027,0.3128880404012054,0.8435508079142549,0.23318932564625744
C18:0,PE(18:1_18:0),0.6964341294776076,-0.12613466141020918,0.9023689527102335,0.1571199539188263
C18:0,PE(18:1_18:1),0.2596020404716057,-0.1946617586679517,0.6256409175365697,0.5856918981370562
C18:0,PE(18:1_18:2),0.8556530747835095,0.4481211420599108,0.9681332911869756,0.06770228462629445
C18:0,PE(18:1_19:1),0.7749089557785209,-0.013425850501810091,0.9291196932468833,0.11074931979337202
C18:0,PE(18:1_20:4),0.001890026237852325,1.1991610310337595,0.050610702591378925,2.723532143813935
C18:0,PE(18:1_21:3COOH),0.0844430931387453,0.7172141832670395,0.42397469680078376,1.0734358664123047
C18:0,PE(18:1_22:1),0.8966210600993209,-0.05712048085862483,0.9777632374838748,0.04739106446539127
C18:0,PE(18:1_22:6),0.6582687521817956,-0.26916374226361406,0.8813487181989597,0.18159676018010848
C18:0,PE(18:1_24:1),0.9792669166582209,-0.26873102344014427,0.9916106172883664,0.009098917312607646
C18:0,PE(18:1_24:2),0.7299448090615872,-0.049193259397235595,0.9182123905980628,0.13670997547228061
C18:0,PE(18:1_24:5),0.14687701992049818,0.8986373232039389,0.47834272703837916,0.833046147429479
C18:0,PE(18:1_26:1),0.8966210600993209,0.10626858910232309,0.9777632374838748,0.04739106446539127
C18:0,PE(18:2_19:1COOH),0.01852459939416461,0.7597384642808004,0.17170878669206427,1.7322511727874763
C18:0,PE(18:2_19:2COOH),0.0007161920205398468,0.9086175125598758,0.04315056923752577,3.1449704613538407
C18:0,PE(18:2_21:3COOH),0.0007161920205398468,0.8781669872604044,0.04315056923752577,3.1449704613538407
C18:0,PE(18:2_22:6),0.4814603110255284,-0.3530626336419813,0.8002202410838093,0.31743950785326386
C18:0,PE(19:0COOH_20:0),0.8966210600993209,0.008680388783806508,0.9777632374838748,0.04739106446539127
C18:0,PE(19:0_18:1),0.4493343693343693,-0.19659872566515932,0.784707123257848,0.3474303610980087
C18:0,PE(19:1CHO),0.29898429116981107,0.7390045149790193,0.6555082299599422,0.5243516290469961
C18:0,PE(19:1COOH_22:1),0.0844430931387453,0.7248844532538057,0.42397469680078376,1.0734358664123047
C18:0,PE(19:1_16:0),0.9792669166582209,0.20436699362529254,0.9916106172883664,0.009098917312607646
C18:0,PE(19:1_18:1),0.0844430931387453,0.48428699606754233,0.42397469680078376,1.0734358664123047
C18:0,PE(19:2),0.01795527849327544,-1.3926235711226878,0.17170878669206427,1.7458078519924576
C18:0,PE(19:2CHO_18:2),0.33318153665979755,0.7932987373639064,0.6747626078572371,0.4773190730080646
C18:0,PE(19:2CHO_20:3),0.47320118288724033,1.4138180929130004,0.8002202410838093,0.3249541783209702
C18:0,PE(19:2CHO_20:5),0.33318153665979755,0.09121037654375083,0.6747626078572371,0.4773190730080646
C18:0,PE(19:2COOH_20:4),0.0014999493260362828,1.5174944330206255,0.050610702591378925,2.8239233838534172
C18:0,PE(19:2COOH_20:5),0.28281837325315584,0.5926703900950613,0.6311039625371347,0.5484923799292724
C18:0,PE(19:2COOH_22:6),0.11878337443554834,0.5855808027595573,0.46929169244208446,0.9252443409435736
C18:0,PE(20:0COOH_20:1),0.5491156830287265,0.017091397294804998,0.8375751874045765,0.2603361523587362
C18:0,PE(20:0COOH_24:0),0.33318153665979755,-0.37318401302320564,0.6747626078572371,0.4773190730080646
C18:0,PE(20:0COOH_28:1),0.276064216367616,-0.05926725198649598,0.6311039625371347,0.5589898831028666
C18:0,PE(20:0_20:0COOH),0.41842370190196276,0.0936400672763427,0.7622523933276661,0.3783837224268474
C18:0,PE(20:0_22:2COOH),0.05832235397452788,0.4733315489318576,0.3513921826965305,1.2341649548384992
C18:0,PE(20:1_20:0COOH),0.6582687521817956,0.12316540607147924,0.8813487181989597,0.18159676018010848
C18:0,PE(20:4_14:0),0.4814603110255284,-0.004123624347982934,0.8002202410838093,0.31743950785326386
C18:0,PE(20:4_19:0),0.9378728196119499,-0.20501389445702517,0.9916106172883664,0.027856050151982257
C18:0,PE(20:5_16:1),0.011246466898640811,-1.259264871964817,0.13324532116959836,1.9489838867947953
C18:0,PE(21:0COOH_18:1),0.07489386619821402,0.460249420764631,0.40286093390752886,1.1255537489483092
C18:0,PE(21:0COOH_18:3),0.28281837325315584,0.17935828455009153,0.6311039625371347,0.5484923799292724
C18:0,PE(21:1),0.15811202844831973,-1.2140814820871864,0.5013815638953297,0.8010350893755247
C18:0,PE(21:1CHO_18:1),0.6582687521817956,0.15346212600608708,0.8813487181989597,0.18159676018010848
C18:0,PE(21:2),0.00031260205173248655,-1.4030836803960884,0.04315056923752577,3.505008036929982
C18:0,PE(21:2CHO),0.2596020404716057,-0.17424701983131585,0.6256409175365697,0.5856918981370562
C18:0,PE(21:2CHO_16:0),0.7353319144623491,-0.07866124352196384,0.9182123905980628,0.13351658455520587
C18:0,PE(21:2CHO_18:1),0.14687701992049818,-0.47267792072880077,0.47834272703837916,0.833046147429479
C18:0,PE(21:2CHO_20:1),0.9792669166582209,-0.20246560860663304,0.9916106172883664,0.009098917312607646
C18:0,PE(21:2CHO_20:3),0.3603220611916264,0.3727193049540789,0.7003033608643707,0.4433091466925798
C18:0,PE(21:2CHO_22:1),0.6964341294776076,-0.5571855010261297,0.9023689527102335,0.1571199539188263
C18:0,PE(21:2CHO_22:4),0.7749089557785209,0.655060425576454,0.9291196932468833,0.11074931979337202
C18:0,PE(21:2CHO_22:5),0.3887328130806392,-0.06907398131847,0.7206508304033388,0.410348798751759
C18:0,PE(21:2CHO_22:6),0.4493343693343693,-0.22502891006725453,0.784707123257848,0.3474303610980087
C18:0,PE(21:2COOH_18:1),0.03390245825028433,0.8203201351277499,0.2589238930136364,1.4697688088985918
C18:0,PE(21:2COOH_20:3),0.006537616972399581,1.0085221051381734,0.11254040645344994,2.1845805209251474
C18:0,PE(21:2COOH_20:4),0.025266713962366134,1.0298252334709694,0.20297593549767462,1.597451234430428
C18:0,PE(21:2COOH_22:5),0.3887328130806392,0.5471888035040546,0.7206508304033388,0.410348798751759
C18:0,PE(21:2COOH_22:6),0.6582687521817956,-0.28137864055036205,0.8813487181989597,0.18159676018010848
C18:0,PE(21:3CHO_18:1),0.7749089557785209,0.8718607602448429,0.9291196932468833,0.11074931979337202
C18:0,PE(21:3CHO_20:3),0.3603220611916264,-0.1450309620403371,0.7003033608643707,0.4433091466925798
C18:0,PE(21:3CHO_20:4),0.5845352071439027,0.19309215558806783,0.8435508079142549,0.23318932564625744
C18:0,PE(21:3CHO_20:5),0.28281837325315584,0.23118007936044177,0.6311039625371347,0.5484923799292724
C18:0,PE(21:3COOH_20:4),0.009435717261804219,1.103210419027896,0.13324532116959836,2.0252250764815662
C18:0,PE(21:3COOH_22:6),0.3603220611916264,-0.8352968880806753,0.7003033608643707,0.4433091466925798
C18:0,PE(21:4),0.4558950473210719,0.5648050693803495,0.7904367367221463,0.3411351256953454
C18:0,PE(22:0COOH_16:0),0.5491156830287265,0.18340521218662093,0.8375751874045765,0.2603361523587362
C18:0,PE(22:0COOH_18:1),0.5491156830287265,0.11328804589983467,0.8375751874045765,0.2603361523587362
C18:0,PE(22:0_18:1),0.07489386619821402,-0.6723654216968209,0.40286093390752886,1.1255537489483092
C18:0,PE(22:0_20:4),0.09491481143655056,0.42551543251842683,0.4315937652114846,1.0226660102633034
C18:0,PE(22:3_19:1COOH),0.05832235397452788,0.43800685943676937,0.3513921826965305,1.2341649548384992
C18:0,PE(22:6_16:0),0.9378728196119499,0.0061420946183111495,0.9916106172883664,0.027856050151982257
C18:0,PE(23:0_16:1),0.14687701992049818,-0.4472308894237987,0.47834272703837916,0.833046147429479
C18:0,PE(23:2),0.001890026237852325,-0.8753342478663912,0.050610702591378925,2.723532143813935
C18:0,PE(23:4_18:1),0.14687701992049818,0.6109866094067857,0.47834272703837916,0.833046147429479
C18:0,PE(23:5_16:1),0.5031832106110548,-0.6041586113556306,0.8161128150601834,0.2982738580579926
C18:0,PE(23:6),0.7636991214610711,-2.914464072574891,0.9291196932468833,0.1170777089409379
C18:0,PE(24:0_17:1),0.21181178678859347,-0.5574393251582943,0.5624310619168028,0.6740498759648796
C18:0,PE(24:0_18:1),0.04479218044435435,-1.0152607230118855,0.30842615677398283,1.34879779499381
C18:0,PE(24:0_20:4),1.0,-0.043447440871528915,1.0,-4.342945178152237e-11
C18:0,PE(24:1_20:4),0.024003698034541058,1.8284278703800958,0.20297593549767462,1.6197218434676568
C18:0,PE(24:2_19:1COOH),0.4814603110255284,-0.41867693509199055,0.8002202410838093,0.31743950785326386
C18:0,PE(24:3_19:1COOH),0.21703771268988659,0.39955989743034287,0.5624310619168028,0.6634647959510547
C18:0,PE(26:0_18:1),0.3603220611916264,-0.12938642520861823,0.7003033608643707,0.4433091466925798
C18:0,PE(26:2_19:1COOH),0.07522299595783734,-0.7743231689025865,0.40286093390752886,1.1236493730477106
C18:0,PE(26:3_19:1COOH),0.5845352071439027,0.29914848653539555,0.8435508079142549,0.23318932564625744
C18:0,PE(28:2_19:1COOH),0.12996033185703731,-1.3970815144328743,0.47834272703837916,0.886189188009377
C18:0,PE(34:0CHO),0.03903832077745121,-1.1730798683856711,0.28509803961714364,1.4085088705478692
C18:0,PE(38:5),1.0,-0.000150106787422558,1.0,-4.342945178152237e-11
C18:0,PE(40:1),0.8556530747835095,-0.12449549690599979,0.9681332911869756,0.06770228462629445
C18:0,PE(43:1),0.21703771268988659,-0.6672593770808619,0.5624310619168028,0.6634647959510547
C18:0,PE(O-12:1_20:4),0.3887328130806392,-0.7146275153024209,0.7206508304033388,0.410348798751759
C18:0,PE(O-12:1_20:5),0.15811202844831973,0.19569973266404764,0.5013815638953297,0.8010350893755247
C18:0,PE(O-12:1_22:6),0.01348745255147136,-1.6220716717430286,0.1477489120411181,1.870070066923736
C18:0,PE(O-13:1_20:5),0.3359961261497624,2.080363207583666,0.6747922200174394,0.4736657296281632
C18:0,PE(O-13:1_5:0),0.1976581872234046,-0.35727980069751164,0.5475358979406956,0.7040851917650605
C18:0,PE(O-14:1_20:4),0.7749089557785209,0.06055550317053123,0.9291196932468833,0.11074931979337202
C18:0,PE(O-14:1_20:5),0.1235314987440067,-0.4553421008799167,0.47834272703837916,0.908222289125672
C18:0,PE(O-15:1_5:0),0.5401964485348838,-0.48925470546951144,0.8375751874045765,0.2674482752824868
C18:0,PE(O-16:0),0.42066210918082825,-1.0854781567142724,0.7622523933276661,0.37606660486283755
C18:0,PE(O-16:0_16:0),0.7353319144623491,-0.33052110265982465,0.9182123905980628,0.13351658455520587
C18:0,PE(O-16:0_18:1),0.009435717261804219,-1.160184433113914,0.13324532116959836,2.0252250764815662
C18:0,PE(O-16:0_22:6),0.9378728196119499,0.1554963545214807,0.9916106172883664,0.027856050151982257
C18:0,PE(O-16:0_2:0),0.1976581872234046,0.13940279463020977,0.5475358979406956,0.7040851917650605
C18:0,PE(O-16:1_16:0),0.8966210600993209,-0.0672692130011456,0.9777632374838748,0.04739106446539127
C18:0,PE(O-16:1_16:1),0.9792669166582209,-0.050750424498747664,0.9916106172883664,0.009098917312607646
C18:0,PE(O-16:1_17:1),0.2596020404716057,-0.23124008934646298,0.6256409175365697,0.5856918981370562
C18:0,PE(O-16:1_18:1),0.14687701992049818,-0.48380119134593685,0.47834272703837916,0.833046147429479
C18:0,PE(O-16:1_18:2),0.8556530747835095,0.13177064441296754,0.9681332911869756,0.06770228462629445
C18:0,PE(O-16:1_18:3),0.5845352071439027,0.3344056830775449,0.8435508079142549,0.23318932564625744
C18:0,PE(O-16:1_20:3),0.6964341294776076,0.8880184430271612,0.9023689527102335,0.1571199539188263
C18:0,PE(O-16:1_20:4),0.9378728196119499,0.11605555208566334,0.9916106172883664,0.027856050151982257
C18:0,PE(O-16:1_20:5),0.28281837325315584,-0.17788877399206135,0.6311039625371347,0.5484923799292724
C18:0,PE(O-16:1_22:4),0.9792669166582209,0.011535311019025862,0.9916106172883664,0.009098917312607646
C18:0,PE(O-16:1_22:6),1.0,-0.16982895768108253,1.0,-4.342945178152237e-11
C18:0,PE(O-16:1_24:5),0.1976581872234046,0.03588295043330391,0.5475358979406956,0.7040851917650605
C18:0,PE(O-17:1_18:1),0.2376703489746968,-0.32375113074484335,0.6093463202436376,0.6240249959599496
C18:0,PE(O-17:1_20:4),0.8556530747835095,0.3538530919606006,0.9681332911869756,0.06770228462629445
C18:0,PE(O-17:1_20:5),0.30735448126752474,-0.2237847366417169,0.6555082299599422,0.5123604502867424
C18:0,PE(O-17:1_22:4),0.11878337443554834,1.3644613684288205,0.46929169244208446,0.9252443409435736
C18:0,PE(O-17:1_22:5),0.28281837325315584,-0.10708685323914637,0.6311039625371347,0.5484923799292724
C18:0,PE(O-17:1_22:6),0.9378728196119499,-0.1838703473189065,0.9916106172883664,0.027856050151982257
C18:0,PE(O-18:0_16:0),0.07489386619821402,-0.7390803053547338,0.40286093390752886,1.1255537489483092
C18:0,PE(O-18:0_18:0),0.5845352071439027,-0.17343145189469186,0.8435508079142549,0.23318932564625744
C18:0,PE(O-18:0_18:1),0.6209546974764365,0.4798632750305193,0.870058616812914,0.20694008309273323
C18:0,PE(O-18:0_20:0),0.4493343693343693,-1.423421852572809,0.784707123257848,0.3474303610980087
C18:0,PE(O-18:0_22:0),0.03437993600181064,-2.6301906467179728,0.2589238930136364,1.4636949348233943
C18:0,PE(O-18:0_22:1),0.1626098217402565,-0.9643694984132726,0.5089476238883354,0.7888532260100934
C18:0,PE(O-18:1_18:1),0.10633874981701068,-0.2852359891232829,0.4496076965947294,0.97330844941337
C18:0,PE(O-18:1_19:3),0.2596020404716057,0.17146324652427666,0.6256409175365697,0.5856918981370562
C18:0,PE(O-18:1_20:0),0.8150364289494724,-0.6402706570229842,0.9628616636118766,0.08882297950346689
C18:0,PE(O-18:1_20:3),0.8150364289494724,0.9469050642897675,0.9628616636118766,0.08882297950346689
C18:0,PE(O-18:1_20:4),0.21202118122412983,-0.5683939130270955,0.5624310619168028,0.6736207500491818
C18:0,PE(O-18:1_22:1),0.28281837325315584,-0.5620591629152271,0.6311039625371347,0.5484923799292724
C18:0,PE(O-18:1_22:2),0.8556530747835095,-0.06683203219591376,0.9681332911869756,0.06770228462629445
C18:0,PE(O-18:1_22:3),0.9792669166582209,0.09955716390947299,0.9916106172883664,0.009098917312607646
C18:0,PE(O-18:1_22:4),0.6582687521817956,-0.25839413207999357,0.8813487181989597,0.18159676018010848
C18:0,PE(O-18:1_22:6),0.09491481143655056,-0.7674596194266404,0.4315937652114846,1.0226660102633034
C18:0,PE(O-18:1_24:4),0.6014709594571155,-1.018655686020654,0.8628244120783621,0.22078533658442406
C18:0,PE(O-18:1_24:5),0.5672282548784278,-0.49116758323929893,0.8435508079142549,0.24624214405279465
C18:0,PE(O-18:1_24:6),0.025266713962366134,0.6312037958633969,0.20297593549767462,1.597451234430428
C18:0,PE(O-18:2_18:1),0.9792669166582209,0.3606379276363547,0.9916106172883664,0.009098917312607646
C18:0,PE(O-18:2_20:1),0.8150364289494724,0.19517532842001686,0.9628616636118766,0.08882297950346689
