treatment,species,p,log2FC,q,-log10p
Ctr,PC(40:10),0.7573013415892673,-0.18283987643342442,0.9338741932551586,0.1207312737475131
Ctr,PC(40:10COOH),0.816795665634675,-0.11839272871691009,0.9459725957228838,0.08788657546633227
Ctr,PC(40:3),0.27492260061919505,0.43890650715414653,0.7351862803075103,0.5607895563945322
Ctr,PC(40:4),0.437796697626419,0.30843894039542413,0.7923620839170168,0.3587275186123147
Ctr,PC(40:4CHO),0.5880288957688339,-0.20092365255358233,0.8533590072742834,0.23060133207345127
Ctr,PC(41:4),0.938467492260062,0.3456836248845577,0.9817813765182186,0.02758076633848699
Ctr,PC(42:0),0.05393499317001637,-3.205947617373827,0.6163198694410444,1.2681293711223671
Ctr,PC(42:0COOH),0.5355521155830754,-0.4190901281073882,0.8358124820247339,0.27119826068219915
Ctr,PC(42:3),0.24135706914344687,0.5871869386260987,0.704821870627489,0.6173399763627604
Ctr,PC(42:7),0.09680082559339526,0.669313740835947,0.6826241134751773,1.0141209382230534
Ctr,PC(42:8),0.15743034055727553,0.36125276356229774,0.6830467113077794,0.802911564796475
Ctr,PC(43:1),0.18268833849329205,-1.0178795285107993,0.6847216466362758,0.7382891737543027
Ctr,PC(44:0),0.13202067491114775,-3.1736676622861357,0.6826241134751773,0.8793580510658209
Ctr,PC(44:1),0.5355521155830754,-0.9253407189731621,0.8358124820247339,0.27119826068219915
Ctr,PC(44:10),0.938467492260062,-0.040060454185838555,0.9817813765182186,0.02758076633848699
Ctr,PC(44:14CHO),0.4854231166150671,0.2202976146382912,0.8107417666974455,0.31387954563337733
Ctr,PC(44:3),0.877296181630547,-0.06962916591921929,0.9711464708282335,0.05685376082377204
Ctr,PC(44:4),0.7573013415892673,-0.21831684519476996,0.9338741932551586,0.1207312737475131
Ctr,PC(44:5),0.3506965944272446,0.3805541585505127,0.7587799043062201,0.4550684513560418
Ctr,PC(44:6),0.3928792569659443,0.8068917563613488,0.7759772876173837,0.4057409001258566
Ctr,PC(44:9),0.6426470588235295,0.3103351368727953,0.8918367346938776,0.19202747566823541
Ctr,PC(46:0),0.12925039361682475,-3.645963923920603,0.6826241134751773,0.8885681253033894
Ctr,PC(46:0CHO),0.018601651186790504,2.3361857023178096,0.5107655502392344,1.7304485013245894
Ctr,PC(46:1),0.816795665634675,-0.9824270437340438,0.9459725957228838,0.08788657546633227
Ctr,PC(46:11),0.31137770897832817,0.6387548887411758,0.7448029621793176,0.5067124809483288
Ctr,PC(46:3),0.5880288957688339,-0.32873815833647496,0.8533590072742834,0.23060133207345127
Ctr,PC(46:4),0.6426470588235295,-0.4949089850790363,0.8918367346938776,0.19202747566823541
Ctr,PC(46:5),0.877296181630547,-0.11301619543138698,0.9711464708282335,0.05685376082377204
Ctr,PC(47:3COOH),0.2670775923744192,-1.0194336717332924,0.7351862803075103,0.5733625472947305
Ctr,PC(48:2CHO),0.011145510835913313,2.2031408335388885,0.48229665071770333,1.952900017667229
Ctr,PC(48:5),0.6426470588235295,-0.3876933256337752,0.8918367346938776,0.19202747566823541
Ctr,PC(48:6),0.3506965944272446,-0.6637298694928137,0.7587799043062201,0.4550684513560418
Ctr,PC(49:14CHO),0.21060371517027865,0.7808112402505182,0.704821870627489,0.6765339716730935
Ctr,PC(7:0_27:2),0.4854231166150671,0.30169325122149543,0.8107417666974455,0.31387954563337733
Ctr,PC(8:1COOH_28:5),0.437796697626419,-0.4177642474813445,0.7923620839170168,0.3587275186123147
Ctr,PC(O-10:0_12:0),0.08111455108359134,-0.8463700186665276,0.6826241134751773,1.0909012304759487
Ctr,PC(O-12:0_6:0),0.5355521155830754,-0.5088015173480879,0.8358124820247339,0.27119826068219915
Ctr,PC(O-12:1_18:1),0.11462848297213622,-0.8416475056122174,0.6826241134751773,0.9407074547589854
Ctr,PC(O-13:0_11:1),0.938467492260062,-0.13978303963439237,0.9817813765182186,0.02758076633848699
Ctr,PC(O-13:0_20:4),0.15743034055727553,-0.4496519851672222,0.6830467113077794,0.802911564796475
Ctr,PC(O-13:1_17:3),0.5355521155830754,-0.44773296770102844,0.8358124820247339,0.27119826068219915
Ctr,PC(O-13:1_18:1),0.18268833849329205,-0.7098184512248532,0.6847216466362758,0.7382891737543027
Ctr,PC(O-13:1_20:5),0.11462848297213622,-0.39118569305609713,0.6826241134751773,0.9407074547589854
Ctr,PC(O-13:1_22:6),0.18268833849329205,-0.7059107180847551,0.6847216466362758,0.7382891737543027
Ctr,PC(O-14:0),0.24135706914344687,-0.6850359100854742,0.704821870627489,0.6173399763627604
Ctr,PC(O-14:1_20:4),0.5355521155830754,-0.07339419381496279,0.8358124820247339,0.27119826068219915
Ctr,PC(O-15:0_14:0),0.05567595459236326,-1.1252282925902937,0.6163198694410444,1.2543323272517963
Ctr,PC(O-15:1),0.4854231166150671,-0.351120036678713,0.8107417666974455,0.31387954563337733
Ctr,PC(O-15:1_14:0),0.24135706914344687,-0.49834516853480354,0.704821870627489,0.6173399763627604
Ctr,PC(O-15:1_16:0),0.27492260061919505,0.4081161639920387,0.7351862803075103,0.5607895563945322
Ctr,PC(O-15:1_18:0),0.3928792569659443,-0.7915879251681213,0.7759772876173837,0.4057409001258566
Ctr,PC(O-15:1_20:0),0.7573013415892673,-0.40245717378221196,0.9338741932551586,0.1207312737475131
Ctr,PC(O-15:1_20:2),0.816795665634675,-0.004861700038915256,0.9459725957228838,0.08788657546633227
Ctr,PC(O-15:1_20:3),0.09680082559339526,-0.4124903354829623,0.6826241134751773,1.0141209382230534
Ctr,PC(O-15:1_20:4),0.18268833849329205,-0.5375217613918193,0.6847216466362758,0.7382891737543027
Ctr,PC(O-15:1_20:5),0.3506965944272446,-0.23464119629590957,0.7587799043062201,0.4550684513560418
Ctr,PC(O-15:1_22:1),0.437796697626419,-0.3560217205486901,0.7923620839170168,0.3587275186123147
Ctr,PC(O-15:1_22:2),1.0,-0.3231319580974188,1.0,-4.342945178152237e-11
Ctr,PC(O-15:1_22:3),1.0,-0.1001393345827131,1.0,-4.342945178152237e-11
Ctr,PC(O-15:1_22:4),0.3506965944272446,-0.4352410550292483,0.7587799043062201,0.4550684513560418
Ctr,PC(O-15:1_22:6),0.3506965944272446,-0.3310336282438984,0.7587799043062201,0.4550684513560418
Ctr,PC(O-15:1_24:4),0.6426470588235295,-0.2090925049745394,0.8918367346938776,0.19202747566823541
Ctr,PC(O-15:1_24:5),0.7573013415892673,-0.10473782703514155,0.9338741932551586,0.1207312737475131
Ctr,PC(O-15:2_22:4),0.006346749226006192,-1.1650416865673368,0.43157894736842106,2.1974486544325624
Ctr,PC(O-15:2_22:6),0.5880288957688339,-0.2990560755092331,0.8533590072742834,0.23060133207345127
Ctr,PC(O-16:0_14:0),0.3928792569659443,-0.6329469150366074,0.7759772876173837,0.4057409001258566
Ctr,PC(O-16:0_16:0),0.6426470588235295,-0.1676937170904618,0.8918367346938776,0.19202747566823541
Ctr,PC(O-16:0_16:1),0.437796697626419,-0.38950983406396045,0.7923620839170168,0.3587275186123147
Ctr,PC(O-16:0_18:1),0.7573013415892673,-0.17970098736860443,0.9338741932551586,0.1207312737475131
Ctr,PC(O-16:0_20:4),0.24135706914344687,0.6284347081731925,0.704821870627489,0.6173399763627604
Ctr,PC(O-16:0_20:5),0.6426470588235295,0.6346308629018373,0.8918367346938776,0.19202747566823541
Ctr,PC(O-16:0_22:5),0.5355521155830754,0.24926888215960064,0.8358124820247339,0.27119826068219915
