group,species,p,log2FC,q,-log10p
Resistant,PE(O-14:1_20:4),0.8665112665112666,0.0932347975830051,0.9535580604073757,0.062225786100332525
Resistant,PE(O-14:1_20:5),0.7282210233302229,-0.6922666140088646,0.9480131540737603,0.1377367873247056
Resistant,PE(O-15:1_5:0),0.9077864979090875,-0.236146867458977,0.9712090066520448,0.04201628103771227
Resistant,PE(O-16:0),0.1875025871422541,-1.3364419386014779,0.7602641802641803,0.7269927353107576
Resistant,PE(O-16:0_16:0),0.5358197358197359,-0.36070271815641,0.9002046733754052,0.2709812940066779
Resistant,PE(O-16:0_18:1),0.39689199689199695,0.1886598549871472,0.9002046733754052,0.40132765820358507
Resistant,PE(O-16:0_22:6),0.6943278943278944,-0.21531888288795314,0.9453843080961726,0.15843538673428506
Resistant,PE(O-16:0_2:0),0.23185703185703188,1.2428922811880403,0.8596545335006874,0.6347797279164441
Resistant,PE(O-16:1_16:0),0.280963480963481,-0.4287849991288117,0.8793792066519341,0.5513501249464876
Resistant,PE(O-16:1_16:1),0.8665112665112666,0.08265411314146309,0.9535580604073757,0.062225786100332525
Resistant,PE(O-16:1_17:1),0.33566433566433573,-0.24365558662239703,0.898834498834499,0.47409479996009096
Resistant,PE(O-16:1_18:1),0.8665112665112666,-0.12613896962419976,0.9535580604073757,0.062225786100332525
Resistant,PE(O-16:1_18:2),0.778865578865579,-0.0724570791559192,0.9480131540737603,0.10853748886253317
Resistant,PE(O-16:1_18:3),0.5358197358197359,-0.1636171717688719,0.9002046733754052,0.2709812940066779
Resistant,PE(O-16:1_20:3),0.8665112665112666,-0.04793161220429081,0.9535580604073757,0.062225786100332525
Resistant,PE(O-16:1_20:4),0.6125874125874127,-0.20528673622477206,0.9002046733754052,0.2128319312260859
Resistant,PE(O-16:1_20:5),0.6125874125874127,-0.4838710235429746,0.9002046733754052,0.2128319312260859
Resistant,PE(O-16:1_22:4),0.6943278943278944,0.38277757280786656,0.9453843080961726,0.15843538673428506
Resistant,PE(O-16:1_22:6),0.151981351981352,-0.6919016974572733,0.7475001189286904,0.8182096961670489
Resistant,PE(O-16:1_24:5),0.6943278943278944,0.6895002176369965,0.9453843080961726,0.15843538673428506
Resistant,PE(O-17:1_18:1),0.778865578865579,-0.17694525767306435,0.9480131540737603,0.10853748886253317
