treatment,species,p,log2FC,q,-log10p
Ctr,SM(d36:0),0.24135706914344687,-0.2824983003657747,0.5498452012383901,0.6173399763627604
Ctr,SM(d36:2),0.7573013415892673,-0.05905794831795035,0.8155552909422878,0.1207312737475131
Ctr,SM(d38:0),0.11462848297213622,-0.7134649492530113,0.4585139318885449,0.9407074547589854
Ctr,SM(d38:1),0.7573013415892673,0.14047201868860115,0.8155552909422878,0.1207312737475131
Ctr,SM(d42:1),0.27492260061919505,-0.35755390484624416,0.5498452012383901,0.5607895563945322
Ctr,SM(d42:2),0.045562435500515995,0.8702735836676503,0.318937048503612,1.3413930681839925
Ctr,SM(d44:5),0.3928792569659443,0.4357733261486157,0.6451740807126174,0.4057409001258566
Ctr,SM(d44:7),0.0369453044375645,0.5923175932381306,0.318937048503612,1.4324407492313844
C18:0,SM(d16:1_16:0),0.06619776358906793,-0.4465490173133362,0.4569945528048295,1.179156681767285
C18:0,SM(d17:1_16:0),0.179533574316183,-0.48999184568620524,0.4569945528048295,0.7458543224606524
C18:0,SM(d18:0_16:0),0.7749089557785209,-0.20688378086510587,0.912840800423409,0.11074931979337202
C18:0,SM(d18:1_16:0),0.9792669166582209,0.01748265423127734,0.9792669166582209,0.009098917312607646
C18:0,SM(d18:1_18:0),0.9378728196119499,-0.11850462858244791,0.9792669166582209,0.027856050151982257
C18:0,SM(d18:1_18:3),0.179533574316183,0.28650855144902276,0.4569945528048295,0.7458543224606524
C18:0,SM(d18:1_20:0),0.6964341294776076,0.43333132878952785,0.912840800423409,0.1571199539188263
C18:0,SM(d18:1_22:0),0.07489386619821402,-0.4603254472718881,0.4569945528048295,1.1255537489483092
C18:0,SM(d18:1_23:0),0.9792669166582209,-0.11266710489083522,0.9792669166582209,0.009098917312607646
C18:0,SM(d18:1_23:1),0.04479218044435435,0.4972025318387493,0.4569945528048295,1.34879779499381
C18:0,SM(d18:1_24:0),0.1626098217402565,-0.4175544168180792,0.4569945528048295,0.7888532260100934
C18:0,SM(d18:1_24:1),0.7749089557785209,0.0692785737733497,0.912840800423409,0.11074931979337202
C18:0,SM(d18:1_26:4),0.3603220611916264,0.4987754136446469,0.7206441223832528,0.4433091466925798
C18:0,SM(d18:2_16:0),0.13227390966521402,-0.49539671749218356,0.4569945528048295,0.8785258093453503
C18:0,SM(d18:2_22:0),0.05119827032870511,0.584911971749049,0.4569945528048295,1.2907447100389502
C18:0,SM(d18:2_24:1),0.13227390966521402,0.474295640609402,0.4569945528048295,0.8785258093453503
C18:0,SM(d20:1_24:0),0.8150364289494724,1.0851349185103467,0.912840800423409,0.08882297950346689
C18:0,SM(d20:1_24:1),0.1626098217402565,0.8568017708062579,0.4569945528048295,0.7888532260100934
C18:0,SM(d24:0_10:1),0.4493343693343693,-0.1692986472617034,0.7863351463351463,0.3474303610980087
C18:0,SM(d35:1),0.6964341294776076,-0.13466460889098758,0.912840800423409,0.1571199539188263
C18:0,SM(d36:0),0.3887328130806392,-0.49704484421251327,0.7256345844171932,0.410348798751759
C18:0,SM(d36:2),0.7749089557785209,-0.08881398303178245,0.912840800423409,0.11074931979337202
C18:0,SM(d38:0),0.7353319144623491,1.7751373052798207,0.912840800423409,0.13351658455520587
C18:0,SM(d38:1),0.8150364289494724,-0.14572810071121345,0.912840800423409,0.08882297950346689
C18:0,SM(d42:1),0.179533574316183,-0.38966342523735825,0.4569945528048295,0.7458543224606524
C18:0,SM(d42:2),0.4814603110255284,0.4547376971241276,0.7929934534538116,0.31743950785326386
C18:0,SM(d44:5),0.3603220611916264,0.4987754136446469,0.7206441223832528,0.4433091466925798
C18:0,SM(d44:7),0.28281837325315584,0.35568054065338217,0.659909537590697,0.5484923799292724
